Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,4615379019405529,Authorise Request bookingId 110332,mc,2018-09-25 15:59:55,BRT,SettledInstallment,4815379019418454,BRL,,50.00,1,BRL,,48.62,1.38,,,,,,,mccredit,3,,,,,,,,Capture Request  bookingId 110332
TurbiBR,TurbiBRCOM,4645379097411948,Authorise Request bookingId 110334,mc,2018-09-25 18:09:43,BRT,SettledInstallment,4545379097423936,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,3,,,,,,,,Capture Request  bookingId 110334
TurbiBR,TurbiBRCOM,4845378929612267,Authorise Request bookingId 110331,mc,2018-09-25 14:09:26,BRT,RefundedInstallment,4545378953135659,BRL,400.00,,1,BRL,400.00,,,,,,,,,mccredit,3,,,,,,,,Refund Request bookingId 110331
TurbiBR,TurbiBRCOM,4445378935411641,Authorise Request bookingId 110331,mc,2018-09-25 13:39:57,BRT,SettledInstallment,4345378935422144,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,3,,,,,,,,Capture Request  bookingId 110331
TurbiBR,TurbiBRCOM,4845378929612267,Authorise Request bookingId 110331,mc,2018-09-25 13:39:57,BRT,SettledInstallment,4745378935421357,BRL,,400.00,1,BRL,,389.00,11.00,,,,,,,mccredit,3,,,,,,,,Capture Request  bookingId 110331
TurbiBR,TurbiBRCOM,4445378935411641,Authorise Request bookingId 110331,mc,2018-09-25 14:00:23,BRT,RefundedInstallment,1645378947771838,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,3,,,,,,,,Refund Request bookingId 110331
TurbiBR,TurbiBRCOM,4335378221552028,Authorise Request bookingId 110309,mc,2018-09-24 19:43:22,BRT,RefundedInstallment,4435378289553370,BRL,400.00,,1,BRL,400.00,,,,,,,,,mccredit,3,,,,,,,,Refund Request bookingId 110309
TurbiBR,TurbiBRCOM,1535378330030365,Authorise Request bookingId 110318,mc,2018-09-25 00:09:48,BRT,SettledInstallment,1535378449434474,BRL,,400.00,1,BRL,,389.00,11.00,,,,,,,mccredit,3,,,,,,,,Capture Request  bookingId 110318
TurbiBR,TurbiBRCOM,1535378330030365,Authorise Request bookingId 110318,mc,2018-09-25 12:59:03,BRT,RefundedInstallment,4335378910934321,BRL,400.00,,1,BRL,400.00,,,,,,,,,mccredit,3,,,,,,,,Refund Request bookingId 110318
TurbiBR,TurbiBRCOM,1535380522412815,Authorise Request bookingId 110402,mc,2018-09-27 09:44:50,BRT,SettledInstallment,1535380522423192,BRL,,50.00,1,BRL,,48.62,1.38,,,,,,,mccredit,3,,,,,,,,Capture Request  bookingId 110402
TurbiBR,TurbiBRCOM,,,,2018-10-26 00:36:05,BRT,Balancetransfer,Balancetransfer,,,,,BRL,,296.40,,,,,,,,,3,,,,,,,,Balancetransfer to batch 4
