Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,,,,2018-11-16 05:19:49,BRST,Balancetransfer,Balancetransfer,,,,,BRL,1344.34,,,,,,,,,,16,,,,,,,,Balancetransfer from batch 13
TurbiBR,TurbiBRCOM,1315398943013802,Authorise Request bookingId 111568,mc,2018-10-18 17:26:02,BRT,SettledInstallment,1715398943023310,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,16,,,,,,,,Capture Request  bookingId 111568
TurbiBR,TurbiBRCOM,4715398946019913,Authorise Request bookingId 111572,mc,2018-10-18 17:31:01,BRT,SettledInstallment,4515398946021630,BRL,,81.60,1,BRL,,79.36,2.24,,,,,,,mccredit,16,,,,,,,,Capture Request  bookingId 111572
TurbiBR,TurbiBRCOM,1715398286000743,Authorise Request bookingId 111522,mc,2018-10-17 23:10:49,BRT,SettledInstallment,1715398286018521,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,16,,,,,,,,Capture Request  bookingId 111522
TurbiBR,TurbiBRCOM,1315398943013802,Authorise Request bookingId 111568,mc,2018-10-18 17:41:41,BRT,RefundedInstallment,1815398952064782,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,16,,,,,,,,Refund Request bookingId 111568
TurbiBR,TurbiBRCOM,4715398946019913,Authorise Request bookingId 111572,mc,2018-10-18 17:41:41,BRT,RefundedInstallment,1715398951979122,BRL,81.60,,1,BRL,81.60,,,,,,,,,mccredit,16,,,,,,,,Refund Request bookingId 111572
TurbiBR,TurbiBRCOM,4845398820019479,Authorise Request bookingId 111556,mc,2018-10-18 14:00:46,BRT,SettledInstallment,4345398820023211,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,16,,,,,,,,Capture Request  bookingId 111556
TurbiBR,TurbiBRCOM,4845398778016170,Authorise Request bookingId 111539,mc,2018-10-18 12:51:00,BRT,SettledInstallment,4645398778026163,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,16,,,,,,,,Capture Request  bookingId 111539
TurbiBR,TurbiBRCOM,4725398733021997,Authorise Request bookingId 111536,mc,2018-10-18 11:36:01,BRT,SettledInstallment,4525398733030909,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,16,,,,,,,,Capture Request  bookingId 111536
TurbiBR,TurbiBRCOM,1525398958013081,Authorise Request bookingId 111573,mc,2018-10-18 17:50:46,BRT,SettledInstallment,1825398958027682,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,16,,,,,,,,Capture Request  bookingId 111573
TurbiBR,TurbiBRCOM,4535398931052299,Authorise Request bookingId 111564,mc,2018-10-18 17:05:55,BRT,SettledInstallment,4835398931067856,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,16,,,,,,,,Capture Request  bookingId 111564
TurbiBR,TurbiBRCOM,1315399669027745,Authorise Request bookingId 111603,mc,2018-10-19 13:36:00,BRT,SettledInstallment,1515399669036553,BRL,,50.00,1,BRL,,48.62,1.38,,,,,,,mccredit,16,,,,,,,,Capture Request  bookingId 111603
TurbiBR,TurbiBRCOM,1715399054010724,Authorise Request bookingId 111560,mc,2018-10-18 20:30:56,BRT,SettledInstallment,1815399054010384,BRL,,77.00,1,BRL,,74.88,2.12,,,,,,,mccredit,16,,,,,,,,Capture Request  bookingId 111560
TurbiBR,TurbiBRCOM,1625399180011934,Authorise Request bookingId 111543,mc,2018-10-19 00:00:55,BRT,SettledInstallment,1625399180022022,BRL,,94.04,1,BRL,,91.45,2.59,,,,,,,mccredit,16,,,,,,,,Capture Request  bookingId 111543
TurbiBR,TurbiBRCOM,4325399771023600,Authorise Request bookingId 111594,mc,2018-10-19 16:26:30,BRT,SettledInstallment,4825399771025048,BRL,,186.43,1,BRL,,181.30,5.13,,,,,,,mccredit,16,,,,,,,,Capture Request  bookingId 111594
