Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,1545384390008588,Authorise Request bookingId 110668,mc,2018-10-01 21:10:43,BRT,SettledInstallment,1445384390018497,BRL,,110.81,1,BRL,,107.76,3.05,,,,,,,mccredit,6,,,,,,,,Capture Request  bookingId 110668
TurbiBR,TurbiBRCOM,4835385230011099,Authorise Request bookingId 110735,mc,2018-10-02 20:30:48,BRT,SettledInstallment,4335385230024188,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,6,,,,,,,,Capture Request  bookingId 110735
TurbiBR,TurbiBRCOM,4825385947014669,Authorise Request bookingId 110761,mc,2018-10-03 16:25:53,BRT,SettledInstallment,4825385947020013,BRL,,50.00,1,BRL,,48.62,1.38,,,,,,,mccredit,6,,,,,,,,Capture Request  bookingId 110761
TurbiBR,TurbiBRCOM,1625385980080831,Authorise Request bookingId 110765,mc,2018-10-03 17:20:59,BRT,SettledInstallment,1625385980098973,BRL,,50.00,1,BRL,,48.62,1.38,,,,,,,mccredit,6,,,,,,,,Capture Request  bookingId 110765
TurbiBR,TurbiBRCOM,4545385947014296,Authorise Request bookingId 110751,mc,2018-10-03 16:25:56,BRT,SettledInstallment,4345385947025419,BRL,,109.36,1,BRL,,106.35,3.01,,,,,,,mccredit,6,,,,,,,,Capture Request  bookingId 110751
TurbiBR,TurbiBRCOM,4815386820013614,Authorise Request bookingId 110816,mc,2018-10-04 16:40:55,BRT,SettledInstallment,4515386820027518,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,6,,,,,,,,Capture Request  bookingId 110816
TurbiBR,TurbiBRCOM,1615386055017197,Authorise Request bookingId 110766,mc,2018-10-03 19:25:48,BRT,SettledInstallment,1315386055029559,BRL,,50.00,1,BRL,,48.62,1.38,,,,,,,mccredit,6,,,,,,,,Capture Request  bookingId 110766
TurbiBR,TurbiBRCOM,1625386562016474,Authorise Request bookingId 110780,mc,2018-10-04 09:30:51,BRT,SettledInstallment,1525386562022481,BRL,,50.00,1,BRL,,48.62,1.38,,,,,,,mccredit,6,,,,,,,,Capture Request  bookingId 110780
TurbiBR,TurbiBRCOM,4525386058013857,Authorise Request bookingId 110769,mc,2018-10-03 19:30:53,BRT,SettledInstallment,4525386058024052,BRL,,50.00,1,BRL,,48.62,1.38,,,,,,,mccredit,6,,,,,,,,Capture Request  bookingId 110769
TurbiBR,TurbiBRCOM,4725386820018513,Authorise Request bookingId 110817,mc,2018-10-04 16:40:51,BRT,SettledInstallment,4725386820028686,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,6,,,,,,,,Capture Request  bookingId 110817
TurbiBR,TurbiBRCOM,,,,2018-11-02 01:30:18,BRT,DepositCorrection,Deposit Correction,,,,,BRL,261.75,,,,,,,,,,6,,,,,,,,
TurbiBR,TurbiBRCOM,,"Payout Date=2018-11-06, Bank=341, Branch=8886, Account=253338",,2018-11-02 01:30:18,BRT,MerchantPayout,"TX23026575273XT batch 6, TurbiBRCOM batch 6, TurbiBRCOM",,,,,BRL,283.00,,,,,,,,,,6,,,,,,,,
