Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,1715465576307672,117349 | 8663 | 128870 | 14 | GDW3904,visa,2019-01-03 22:52:46,BRST,SettledInstallment,1315465631202052,BRL,,20.00,1,BRL,,19.45,0.55,,,,,,,visapremiumcredit,103,,,,,,,,Capture Request bookingId 117349
TurbiBR,TurbiBRCOM,1715465527317630,117347 | 8529674 | 128868 | 10 | FQR9974,visa,2019-01-03 22:57:50,BRST,SettledInstallment,1715465634201750,BRL,,13.37,1,BRL,,13.00,0.37,,,,,,,visapremiumcredit,103,,,,,,,,Capture Request bookingId 117347
TurbiBR,TurbiBRCOM,1715465325063147,117321 | 8500340 | 128842 | 38 | GDT7856,visa,2019-01-04 00:47:51,BRST,SettledInstallment,4515465700219302,BRL,,126.87,1,BRL,,123.38,3.49,,,,,,,visapremiumcredit,103,,,,,,,,Capture Request bookingId 117321
TurbiBR,TurbiBRCOM,1315465488738240,117336 | 8506368 | 128857 | 61 | GCE7705,visa,2019-01-04 04:37:50,BRST,SettledInstallment,1615465838238211,BRL,,84.15,1,BRL,,81.84,2.31,,,,,,,visapremiumcredit,103,,,,,,,,Capture Request bookingId 117336
TurbiBR,TurbiBRCOM,1345466040131845,117366 | 8499694 | 128887 | 25 | GJA7687,visa,2019-01-04 17:22:57,BRST,SettledInstallment,4645466297221886,BRL,,141.20,1,BRL,,137.32,3.88,,,,,,,visasuperpremiumcredit,103,,,,,,,,Capture Request bookingId 117366
TurbiBR,TurbiBRCOM,1345465649662614,117351 | 8524889 | 128872 | 64 | GGW0873,visa,2019-01-04 01:47:49,BRST,SettledInstallment,1345465736205335,BRL,,10.00,1,BRL,,9.72,0.28,,,,,,,visapremiumcredit,103,,,,,,,,Capture Request bookingId 117351
TurbiBR,TurbiBRCOM,4645465151280285,117308 | 8528603 | 128829 | 73 | FYM4531,visa,2019-01-03 22:02:59,BRST,SettledInstallment,4745465601222225,BRL,,172.10,1,BRL,,167.37,4.73,,,,,,,visastandardcredit,103,,,,,,,,Capture Request bookingId 117308
TurbiBR,TurbiBRCOM,4335465504240767,117343 | 8525119 | 128864 | 44 | FOM1229,visa,2019-01-03 21:52:52,BRST,SettledInstallment,4735465595219205,BRL,,30.00,1,BRL,,0.00,0.82,,,,,0000026322,30519010402802313101,visastandardcredit,103,,,,,,,,Capture Request bookingId 117343
TurbiBR,TurbiBRCOM,1835463718418197,117082 | 8496051 | 128603 | 59 | GFT1399,visa,2019-01-04 10:42:47,BRST,SettledInstallment,1735466057227963,BRL,,53.04,1,BRL,,0.00,1.46,,,,,0000026322,30519010402802313101,visastandardcredit,103,,,,,,,,Capture Request bookingId 117082
TurbiBR,TurbiBRCOM,4335465928153745,117356 | 8529866 | 128877 | 37 | GHQ9495,visa,2019-01-04 17:57:46,BRST,SettledInstallment,1535466318214356,BRL,,163.10,1,BRL,,0.00,4.49,,,,,0000026322,30519010402802313101,visastandardcredit,103,,,,,,,,Capture Request bookingId 117356
