Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,,,,2019-01-01 01:39:05,BRST,Balancetransfer,Balancetransfer,,,,,BRL,1985.49,,,,,,,,,,64,,,,,,,,Balancetransfer from batch 60
TurbiBR,TurbiBRCOM,1815438754962435,114959 | 8150 | 126481 | 46 | FZP6949,mc,2018-12-04 11:32:48,BRST,SettledInstallment,1315439303213721,BRL,,121.06,1,BRL,,0.00,3.33,,,,117.73,0000022219,10618120402903829301,mccredit,64,,,,,,,,Capture Request bookingId 114959
TurbiBR,TurbiBRCOM,1515438788419223,114962 | 8504597 | 126484 | 51 | FQH5224,mc,2018-12-04 11:42:58,BRST,SettledInstallment,1615439309210587,BRL,,107.79,1,BRL,,0.00,2.96,,,,104.83,0000022219,10618120402903829301,mccredit,64,,,,,,,,Capture Request bookingId 114962
TurbiBR,TurbiBRCOM,4815439416830501,114991 | 8513345 | 126513 | 55 | FKS8658,mc,2018-12-04 18:12:54,BRST,SettledInstallment,1515439543214990,BRL,,34.20,1,BRL,,0.00,0.94,,,,33.26,0000022219,10618120402903829401,mccredit,64,,,,,,,,Capture Request bookingId 114991
TurbiBR,TurbiBRCOM,1815439215695499,114973 | 8504875 | 126495 | 35 | GEP0747,mc,2018-12-04 16:32:56,BRST,SettledInstallment,1315439483206172,BRL,,125.34,1,BRL,,0.00,3.45,,,,121.89,0000022219,10618120402903829401,mccredit,64,,,,,,,,Capture Request bookingId 114973
TurbiBR,TurbiBRCOM,4615439518947072,115001 | 8524059 | 126523 | 24 | FPI7484,mc,2018-12-04 17:47:56,BRST,SettledInstallment,1515439528205856,BRL,,50.00,1,BRL,,0.00,1.38,,,,48.62,0000022219,10618120402903829401,mccredit,64,,,,,,,,Capture Request bookingId 115001
TurbiBR,TurbiBRCOM,4515439188927124,114968 | 8524871 | 126490 | 60 | GJQ7911,mc,2018-12-04 14:12:49,BRST,SettledInstallment,1715439399211288,BRL,,59.22,1,BRL,,0.00,1.63,,,,57.59,0000022219,10618120402903829301,mccredit,64,,,,,,,,Capture Request bookingId 114968
TurbiBR,TurbiBRCOM,4315438778893615,114961 | 8521473 | 126483 | 59 | GFT1399,mc,2018-12-03 23:33:02,BRST,SettledInstallment,1315438871210812,BRL,,28.21,1,BRL,,27.43,0.78,,,,,,,mccredit,64,,,,,,,,Capture Request bookingId 114961
TurbiBR,TurbiBRCOM,4715438486845655,114940 | 8496105 | 126462 | 38 | GDT7856,mc,2018-12-03 23:42:50,BRST,SettledInstallment,4715438877210345,BRL,,167.50,1,BRL,,162.89,4.61,,,,,,,mccredit,64,,,,,,,,Capture Request bookingId 114940
TurbiBR,TurbiBRCOM,1615435280863113,114651 | 8522930 | 126171 | 18 | FKD0105,mc,2018-12-04 09:47:57,BRST,SettledInstallment,4315439240216286,BRL,,374.33,1,BRL,,0.00,10.29,,,,364.04,0000022219,10618120402903829301,mccredit,64,,,,,,,,Capture Request bookingId 114651
