Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,4325419750414438,Authorise Request bookingId 113393,mc,2018-11-11 20:24:51,BRST,SettledInstallment,4725419750424649,BRL,,55.61,1,BRL,,54.08,1.53,,,,,,,mccredit,39,,,,,,,,Capture Request  bookingId 113393
TurbiBR,TurbiBRCOM,,,,2018-12-11 01:18:03,BRST,Balancetransfer,Balancetransfer,,,,,BRL,366.11,,,,,,,,,,39,,,,,,,,Balancetransfer from batch 35
TurbiBR,TurbiBRCOM,1535421302010013,Authorise Request bookingId 113554,mc,2018-11-13 15:31:00,BRST,SettledInstallment,1735421302023063,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,39,,,,,,,,Capture Request  bookingId 113554
TurbiBR,TurbiBRCOM,1335420786004304,Authorise Request bookingId 113519,mc,2018-11-13 01:10:52,BRST,SettledInstallment,1735420786017872,BRL,,40.44,1,BRL,,39.33,1.11,,,,,,,mccredit,39,,,,,,,,Capture Request  bookingId 113519
TurbiBR,TurbiBRCOM,4535420660013829,Authorise Request bookingId 113496,mc,2018-11-12 21:40:51,BRST,SettledInstallment,4835420660021068,BRL,,157.81,1,BRL,,153.47,4.34,,,,,,,mccredit,39,,,,,,,,Capture Request  bookingId 113496
TurbiBR,TurbiBRCOM,1835420648019545,Authorise Request bookingId 113502,mc,2018-11-12 21:20:54,BRST,SettledInstallment,1535420648012808,BRL,,60.80,1,BRL,,59.13,1.67,,,,,,,mccredit,39,,,,,,,,Capture Request  bookingId 113502
TurbiBR,TurbiBRCOM,4735421071002037,Authorise Request bookingId 113534,mc,2018-11-13 09:05:53,BRST,SettledInstallment,4835421071016515,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,39,,,,,,,,Capture Request  bookingId 113534
TurbiBR,TurbiBRCOM,4345420723011711,Authorise Request bookingId 113512,mc,2018-11-12 23:25:53,BRST,SettledInstallment,4645420723011544,BRL,,45.68,1,BRL,,44.42,1.26,,,,,,,mccredit,39,,,,,,,,Capture Request  bookingId 113512
TurbiBR,TurbiBRCOM,4745421473019975,Authorise Request bookingId 113578,mc,2018-11-13 20:15:59,BRST,SettledInstallment,4845421473028561,BRL,,16.71,1,BRL,,16.25,0.46,,,,,,,mccredit,39,,,,,,,,Capture Request  bookingId 113578
TurbiBR,TurbiBRCOM,1845420717015455,Authorise Request bookingId 113500,mc,2018-11-12 23:15:48,BRST,SettledInstallment,1545420717015961,BRL,,130.50,1,BRL,,126.91,3.59,,,,,,,mccredit,39,,,,,,,,Capture Request  bookingId 113500
