Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,,,,2019-01-29 01:05:17,BRST,Balancetransfer,Balancetransfer,,,,,BRL,,688.96,,,,,,,,,98,,,,,,,,Balancetransfer from batch 94
TurbiBR,TurbiBRCOM,4715463520598839,117230 | 8503278 | 128751 | 40 | FJC0776,mc,2019-01-01 16:12:58,BRST,SettledInstallment,1715463663218969,BRL,,41.70,1,BRL,,0.00,1.15,,,,40.55,0000025674,10619010102803829101,mccredit,98,,,,,,,,Capture Request bookingId 117230
TurbiBR,TurbiBRCOM,1315463423298784,117220 | 8529594 | 128741 | 16 | FVN6927,mc,2019-01-01 19:02:52,BRST,SettledInstallment,1315463765219570,BRL,,113.60,1,BRL,,0.00,3.12,,,,110.48,0000025674,10619010102803829101,mccredit,98,,,,,,,,Capture Request bookingId 117220
TurbiBR,TurbiBRCOM,1515463412932094,117219 | 8529606 | 128740 | 33 | FYM1511,mc,2019-01-01 17:52:51,BRST,SettledInstallment,1515463723212830,BRL,,149.17,1,BRL,,0.00,4.10,,,,145.07,0000025674,10619010102803829101,mccredit,98,,,,,,,,Capture Request bookingId 117219
TurbiBR,TurbiBRCOM,4715462611017857,117194 | 8509954 | 128715 | 56 | GCB5654,mc,2019-01-01 14:02:46,BRST,SettledInstallment,4515463585215263,BRL,,225.58,1,BRL,,0.00,6.20,,,,219.38,0000025674,10619010102803829101,mccredit,98,,,,,,,,Capture Request bookingId 117194
TurbiBR,TurbiBRCOM,4615456459251868,116631 | 8526112 | 128152 | 1 | GDC4895,mc,2019-01-01 19:48:05,BRST,RefundedInstallment,4815463792300848,BRL,40.00,,1,BRL,40.00,,,,,,,,,mccredit,98,,,,,,,,116631 | 8526112 | 128152 | 1 | GDC4895
TurbiBR,TurbiBRCOM,4715458574944632,116765 | 8528787 | 128286 | 72 | FWG4577,mc,2019-01-01 19:34:46,BRST,RefundedInstallment,4715463784358359,BRL,54.00,,1,BRL,54.00,,,,,,,,,mccredit,98,,,,,,,,116765 | 8528787 | 128286 | 72 | FWG4577
TurbiBR,TurbiBRCOM,1715463534019489,117233 | 8496889 | 128754 | 22 | FWL2173,mc,2019-01-01 18:52:50,BRST,SettledInstallment,4315463759225827,BRL,,92.78,1,BRL,,0.00,2.55,,,,90.23,0000025674,10619010102803829101,mccredit,98,,,,,,,,Capture Request bookingId 117233
TurbiBR,TurbiBRCOM,4515461639704670,117102 | 8499010 | 128623 | 74 | BSZ2274,mc,2019-01-01 20:02:53,BRST,SettledInstallment,1815463801211784,BRL,,668.80,1,BRL,,0.00,18.39,,,,650.41,0000025674,10619010102803829101,mccredit,98,,,,,,,,Capture Request bookingId 117102
TurbiBR,TurbiBRCOM,1315463801219378,117102 | 8499010 | 128623 | 74 | BSZ2274,mc,2019-01-01 20:02:53,BRST,SettledInstallment,1715463801229969,BRL,,2.33,1,BRL,,0.00,0.06,,,,2.27,0000025674,10619010102803829101,mccredit,98,,,,,,,,Capture Request bookingId 117102
TurbiBR,TurbiBRCOM,1315462778908294,117211 | 8528211 | 128732 | 24 | FPI7484,mc,2019-01-01 04:32:42,BRST,SettledInstallment,1515463243217087,BRL,,195.63,1,BRL,,0.00,5.38,,,,190.25,0000025674,10619010102803829101,mccredit,98,,,,,,,,Capture Request bookingId 117211
TurbiBR,TurbiBRCOM,4645462883750990,117217 | 8825 | 128738 | 20 | FUD3683,mc,2019-01-01 01:52:54,BRST,SettledInstallment,4745463147216033,BRL,,77.71,1,BRL,,0.00,2.14,,,,,0000025674,40619010102803829101,mccredit,98,,,,,,,,Capture Request bookingId 117217
TurbiBR,TurbiBRCOM,4545462755256960,117210 | 8518789 | 128731 | 34 | GAK2624,mc,2019-01-01 14:32:52,BRST,SettledInstallment,4645463603206669,BRL,,194.60,1,BRL,,0.00,5.35,,,,,0000025674,40619010102803829101,mccredit,98,,,,,,,,Capture Request bookingId 117210
TurbiBR,TurbiBRCOM,1845463441242235,117222 | 8502082 | 128743 | 24 | FPI7484,mc,2019-01-01 16:57:57,BRST,SettledInstallment,4845463690214053,BRL,,117.47,1,BRL,,0.00,3.23,,,,,0000025674,40619010102803829101,mccredit,98,,,,,,,,Capture Request bookingId 117222
TurbiBR,TurbiBRCOM,1545461604606579,117099 | 8528489 | 128620 | 37 | GHQ9495,mc,2019-01-01 18:47:48,BRST,SettledInstallment,4745463756210459,BRL,,400.00,1,BRL,,0.00,11.00,,,,,0000025674,40619010102803829101,mccredit,98,,,,,,,,Capture Request bookingId 117099
TurbiBR,TurbiBRCOM,1545460271841394,116949 | 8510536 | 128470 | 57 | FXD8307,mc,2019-01-01 18:47:48,BRST,SettledInstallment,4645463756210914,BRL,,400.00,1,BRL,,0.00,11.00,,,,,0000025674,40619010102803829101,mccredit,98,,,,,,,,Capture Request bookingId 116949
TurbiBR,TurbiBRCOM,1545463462973661,117224 | 8529465 | 128745 | 7 | GCW5563,mc,2019-01-01 13:57:51,BRST,SettledInstallment,4345463582219298,BRL,,130.77,1,BRL,,0.00,3.60,,,,,0000025674,40619010102803829101,mccredit,98,,,,,,,,Capture Request bookingId 117224
TurbiBR,TurbiBRCOM,4845453620958903,116339 | 8497876 | 127860 | 22 | FWL2173,mc,2019-01-01 19:10:26,BRST,RefundedInstallment,4545463769819405,BRL,156.96,,1,BRL,156.96,,,,,,,,,mccredit,98,,,,,,,,116339 | 8497876 | 127860 | 22 | FWL2173
TurbiBR,TurbiBRCOM,1645462476416815,117099 | 8528489 | 128620 | 37 | GHQ9495,mc,2019-01-01 18:47:48,BRST,SettledInstallment,1545463756215472,BRL,,65.42,1,BRL,,0.00,1.80,,,,,0000025674,40619010102803829101,mccredit,98,,,,,,,,Capture Request bookingId 117099
