Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,1715390579017161,Authorise Request bookingId 111060,mc,2018-10-09 01:05:45,BRT,SettledInstallment,1715390579027251,BRL,,48.08,1,BRL,,46.76,1.32,,,,,,,mccredit,9,,,,,,,,Capture Request  bookingId 111060
TurbiBR,TurbiBRCOM,1835390369009068,Authorise Request bookingId 111047,mc,2018-10-08 19:15:44,BRT,SettledInstallment,1535390369011794,BRL,,71.37,1,BRL,,69.41,1.96,,,,,,,mccredit,9,,,,,,,,Capture Request  bookingId 111047
TurbiBR,TurbiBRCOM,1615391362021833,Authorise Request bookingId 111095,mc,2018-10-09 22:50:42,BRT,SettledInstallment,1415391362034580,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,9,,,,,,,,Capture Request  bookingId 111095
TurbiBR,TurbiBRCOM,1815392670017586,Authorise Request bookingId 111159,mc,2018-10-11 11:10:54,BRT,SettledInstallment,1715392670020284,BRL,,55.62,1,BRL,,54.09,1.53,,,,,,,mccredit,9,,,,,,,,Capture Request  bookingId 111159
TurbiBR,TurbiBRCOM,4515392898018058,Authorise Request bookingId 111202,mc,2018-10-11 17:31:52,BRT,SettledInstallment,4515392898028248,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,9,,,,,,,,Capture Request  bookingId 111202
TurbiBR,TurbiBRCOM,1315392739024974,Authorise Request bookingId 111175,mc,2018-10-11 13:05:56,BRT,SettledInstallment,1515392739031332,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,9,,,,,,,,Capture Request  bookingId 111175
TurbiBR,TurbiBRCOM,4635392367015861,Authorise Request bookingId 111131,mc,2018-10-11 02:45:48,BRT,SettledInstallment,4735392367023971,BRL,,79.49,1,BRL,,77.30,2.19,,,,,,,mccredit,9,,,,,,,,Capture Request  bookingId 111131
TurbiBR,TurbiBRCOM,4335392943012781,Authorise Request bookingId 111206,mc,2018-10-11 18:45:46,BRT,SettledInstallment,4835392943024013,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,9,,,,,,,,Capture Request  bookingId 111206
TurbiBR,TurbiBRCOM,4545392784010890,Authorise Request bookingId 111189,mc,2018-10-11 14:20:53,BRT,SettledInstallment,4345392784021295,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,9,,,,,,,,Capture Request  bookingId 111189
TurbiBR,TurbiBRCOM,4745392880012681,Authorise Request bookingId 111200,mc,2018-10-11 17:00:46,BRT,SettledInstallment,4545392880019753,BRL,,18.00,1,BRL,,17.50,0.50,,,,,,,mccredit,9,,,,,,,,Capture Request  bookingId 111200
TurbiBR,TurbiBRCOM,,"Payout Date=2018-11-12, Bank=341, Branch=8886, Account=253338",,2018-11-09 03:01:07,BRST,MerchantPayout,"TX23124944906XT batch 9, TurbiBRCOM batch 9, TurbiBRCOM",,,,,BRL,410.96,,,,,,,,,,9,,,,,,,,
