Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,1745429159785542,Authorise Request bookingId 114209,visa,2018-11-23 02:40:47,BRST,SettledInstallment,4345429480030855,BRL,,43.79,1,BRL,,0.00,1.20,,,,,0000022052,40518112302802313101,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114209
TurbiBR,TurbiBRCOM,4745428438351112,Authorise Request bookingId 114166,visa,2018-11-23 02:40:47,BRST,SettledInstallment,1845429480031995,BRL,,32.35,1,BRL,,0.00,0.89,,,,,0000022052,40518112302802313101,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114166
TurbiBR,TurbiBRCOM,4645429725342724,114234 | 8506528 | 125756 | 29 | GKH1148,visa,2018-11-23 11:46:06,BRST,SettledInstallment,4345429807053846,BRL,,30.00,1,BRL,,0.00,0.82,,,,,0000022052,40518112302802313301,visastandardcredit,54,,,,,,,,Capture Request bookingId 114234
TurbiBR,TurbiBRCOM,1345429656089061,114228 | 8499249 | 125750 | 17 | GGF3956,visa,2018-11-23 14:12:13,BRST,SettledInstallment,1345429894612161,BRL,,117.46,1,BRL,,0.00,3.23,,,,,0000022052,40518112302802313301,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114228
TurbiBR,TurbiBRCOM,1545428285934257,Authorise Request bookingId 114153,visa,2018-11-23 02:40:47,BRST,SettledInstallment,4645429480035752,BRL,,30.00,1,BRL,,0.00,0.82,,,,,0000022052,40518112302802313101,visasuperpremiumcredit,54,,,,,,,,Capture Request bookingId 114153
TurbiBR,TurbiBRCOM,1745428026841348,Authorise Request bookingId 114134,visa,2018-11-23 02:40:47,BRST,SettledInstallment,1645429480032532,BRL,,30.00,1,BRL,,0.00,0.82,,,,,0000022052,40518112302802313101,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114134
TurbiBR,TurbiBRCOM,4625429143695566,Authorise Request bookingId 114204,visa,2018-11-23 02:40:47,BRST,SettledInstallment,1625429480039697,BRL,,40.85,1,BRL,,0.00,1.12,,,,,0000022052,20518112302802313101,visasuperpremiumcredit,54,,,,,,,,Capture Request bookingId 114204
TurbiBR,TurbiBRCOM,1525424114734590,Authorise Request bookingId 113866,visa,2018-11-23 01:35:13,BRST,SettledInstallment,1725429440683914,BRL,,553.60,1,BRL,,0.00,15.22,,,,,0000022052,20518112302802313101,visastandardcredit,54,,,,,,,,Capture Request bookingId 113866
TurbiBR,TurbiBRCOM,1725427975778489,Authorise Request bookingId 114131,visa,2018-11-23 02:40:48,BRST,SettledInstallment,1525429480032396,BRL,,52.69,1,BRL,,0.00,1.45,,,,,0000022052,20518112302802313101,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114131
TurbiBR,TurbiBRCOM,4825428820067121,Authorise Request bookingId 114170,visa,2018-11-23 02:40:47,BRST,SettledInstallment,1725429480031545,BRL,,92.51,1,BRL,,0.00,2.54,,,,,0000022052,20518112302802313101,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114170
TurbiBR,TurbiBRCOM,4825430073964608,114279 | 8185 | 125801 | 3 | GFF2698,visa,2018-11-23 20:41:58,BRST,SettledInstallment,4625430128612337,BRL,,50.00,1,BRL,,0.00,1.38,,,,,0000022052,20518112302802313401,visasuperpremiumcredit,54,,,,,,,,Capture Request bookingId 114279
TurbiBR,TurbiBRCOM,4525426283977474,Authorise Request bookingId 113866,visa,2018-11-23 01:35:13,BRST,SettledInstallment,4325429440680330,BRL,,5.07,1,BRL,,0.00,0.14,,,,,0000022052,20518112302802313101,visastandardcredit,54,,,,,,,,Capture Request bookingId 113866
TurbiBR,TurbiBRCOM,4525428096548815,Authorise Request bookingId 114139,visa,2018-11-23 02:40:47,BRST,SettledInstallment,4825429480026084,BRL,,94.15,1,BRL,,0.00,2.59,,,,,0000022052,20518112302802313101,visastandardcredit,54,,,,,,,,Capture Request bookingId 114139
TurbiBR,TurbiBRCOM,4525428374153460,Authorise Request bookingId 114162,visa,2018-11-23 02:40:47,BRST,SettledInstallment,4725429480035656,BRL,,30.00,1,BRL,,0.00,0.82,,,,,0000022052,20518112302802313101,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114162
TurbiBR,TurbiBRCOM,1325427961925908,Authorise Request bookingId 114130,visa,2018-11-23 02:40:47,BRST,SettledInstallment,4625429480035681,BRL,,34.45,1,BRL,,0.00,0.95,,,,,0000022052,20518112302802313101,visasuperpremiumcredit,54,,,,,,,,Capture Request bookingId 114130
TurbiBR,TurbiBRCOM,1315429279693535,Authorise Request bookingId 114224,visa,2018-11-23 02:40:53,BRST,SettledInstallment,4715429480033836,BRL,,50.00,1,BRL,,0.00,1.38,,,,48.62,0000022052,10518112302802313101,visasuperpremiumcredit,54,,,,,,,,Capture Request bookingId 114224
TurbiBR,TurbiBRCOM,1715428045207303,Authorise Request bookingId 114136,visa,2018-11-23 02:40:53,BRST,SettledInstallment,4515429480038514,BRL,,30.00,1,BRL,,0.00,0.82,,,,29.18,0000022052,10518112302802313101,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114136
TurbiBR,TurbiBRCOM,1335428203980980,Authorise Request bookingId 114146,visa,2018-11-23 02:40:56,BRST,SettledInstallment,4835429480033732,BRL,,81.62,1,BRL,,0.00,2.24,,,,,0000022052,30518112302802313101,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114146
TurbiBR,TurbiBRCOM,4835428302151375,Authorise Request bookingId 114155,visa,2018-11-23 02:40:56,BRST,SettledInstallment,1335429480031315,BRL,,47.78,1,BRL,,0.00,1.31,,,,,0000022052,30518112302802313101,visastandardcredit,54,,,,,,,,Capture Request bookingId 114155
TurbiBR,TurbiBRCOM,1335429015893577,Authorise Request bookingId 114195,visa,2018-11-23 02:40:56,BRST,SettledInstallment,4535429480022753,BRL,,40.74,1,BRL,,0.00,1.12,,,,,0000022052,30518112302802313101,visastandardcredit,54,,,,,,,,Capture Request bookingId 114195
TurbiBR,TurbiBRCOM,4735426399706466,Authorise Request bookingId 114031,visa,2018-11-23 02:40:56,BRST,SettledInstallment,1735429480036450,BRL,,191.60,1,BRL,,0.00,5.27,,,,,0000022052,30518112302802313101,visastandardcredit,54,,,,,,,,Capture Request bookingId 114031
TurbiBR,TurbiBRCOM,4645430575114684,114315 | 8499055 | 125837 | 10 | FQR9974,visa,2018-11-24 14:16:56,BRST,SettledInstallment,1745430761610755,BRL,,56.70,1,BRL,,0.00,1.56,,,,,0000022052,40518112403002313301,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114315
TurbiBR,TurbiBRCOM,4345430171012855,114291 | 8522626 | 125813 | 32 | FXT6395,visa,2018-11-24 05:46:58,BRST,SettledInstallment,4645430455610934,BRL,,89.80,1,BRL,,0.00,2.47,,,,,0000022052,40518112403002313201,visastandardcredit,54,,,,,,,,Capture Request bookingId 114291
TurbiBR,TurbiBRCOM,4545430738031677,114355 | 8505540 | 125878 | 31 | GDQ9684,visa,2018-11-24 14:56:56,BRST,SettledInstallment,1745430785603653,BRL,,96.00,1,BRL,,0.00,2.64,,,,,0000022052,40518112403002313301,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114355
TurbiBR,TurbiBRCOM,4745430558582096,114309 | 8525291 | 125831 | 40 | FJC0776,visa,2018-11-24 10:46:53,BRST,SettledInstallment,1845430635613505,BRL,,30.00,1,BRL,,0.00,0.82,,,,,0000022052,40518112403002313301,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114309
TurbiBR,TurbiBRCOM,4545430842135612,114376 | 8498733 | 125899 | 23 | FLQ7676,visa,2018-11-24 19:16:45,BRST,SettledInstallment,1645430941625500,BRL,,50.00,1,BRL,,0.00,1.38,,,,,0000022052,40518112403002313401,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114376
TurbiBR,TurbiBRCOM,4715430038512065,114272 | 8509271 | 125794 | 54 | GDP6156,visa,2018-11-24 18:46:53,BRST,SettledInstallment,1615430923622828,BRL,,106.31,1,BRL,,0.00,2.92,,,,103.39,0000022052,10518112403002313401,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114272
TurbiBR,TurbiBRCOM,1715430783787173,114365 | 8508785 | 125888 | 38 | GDT7856,visa,2018-11-24 19:06:48,BRST,SettledInstallment,1515430935626875,BRL,,42.57,1,BRL,,0.00,1.17,,,,41.40,0000022052,10518112403002313401,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114365
TurbiBR,TurbiBRCOM,4615431577665737,114446 | 8521388 | 125969 | 61 | GCE7705,visa,2018-11-25 20:26:50,BRST,SettledInstallment,4815431847605768,BRL,,81.70,1,BRL,,0.00,2.25,,,,79.45,0000022052,10518112502902313401,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114446
TurbiBR,TurbiBRCOM,4315430757503869,114360 | 8499596 | 125883 | 24 | FPI7484,visa,2018-11-24 22:41:55,BRST,SettledInstallment,1515431064619087,BRL,,156.00,1,BRL,,0.00,4.29,,,,151.71,0000022052,10518112502902313101,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114360
TurbiBR,TurbiBRCOM,4315431544812530,114434 | 8506012 | 125957 | 8 | GCE1566,visa,2018-11-25 15:46:58,BRST,SettledInstallment,1615431679628431,BRL,,159.01,1,BRL,,0.00,4.37,,,,154.64,0000022052,10518112502902313401,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114434
TurbiBR,TurbiBRCOM,4615430776006255,114364 | 8522024 | 125887 | 50 | GDB0788,visa,2018-11-25 19:16:42,BRST,SettledInstallment,1615431805604231,BRL,,253.58,1,BRL,,0.00,6.97,,,,246.61,0000022052,10518112502902313401,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114364
TurbiBR,TurbiBRCOM,1535430160492742,114286 | 8503390 | 125808 | 58 | GIV7241,visa,2018-11-23 23:02:00,BRST,SettledInstallment,4735430212619526,BRL,,9.00,1,BRL,,0.00,0.25,,,,,0000022052,30518112403002313101,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114286
TurbiBR,TurbiBRCOM,4735430564114779,114312 | 8505152 | 125834 | 38 | GDT7856,visa,2018-11-24 14:36:44,BRST,SettledInstallment,1835430773610786,BRL,,55.79,1,BRL,,0.00,1.53,,,,,0000022052,30518112403002313301,visasuperpremiumcredit,54,,,,,,,,Capture Request bookingId 114312
TurbiBR,TurbiBRCOM,1335430539192843,114302 | 8523574 | 125824 | 29 | GKH1148,visa,2018-11-24 11:16:54,BRST,SettledInstallment,4635430653629738,BRL,,34.37,1,BRL,,0.00,0.95,,,,,0000022052,30518112403002313301,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114302
TurbiBR,TurbiBRCOM,4535430060190069,114277 | 8525231 | 125799 | 42 | GCE5762,visa,2018-11-24 02:11:48,BRST,SettledInstallment,1735430326617438,BRL,,84.78,1,BRL,,0.00,2.33,,,,,0000022052,30518112403002313101,visastandardcredit,54,,,,,,,,Capture Request bookingId 114277
TurbiBR,TurbiBRCOM,4825429769886224,114237 | 8523435 | 125759 | 47 | GET4023,visa,2018-11-23 22:47:01,BRST,SettledInstallment,1725430203622990,BRL,,52.33,1,BRL,,0.00,1.44,,,,,0000022052,20518112403002313101,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114237
TurbiBR,TurbiBRCOM,1325430643860725,114331 | 8499249 | 125854 | 39 | FSQ3098,visa,2018-11-24 11:31:51,BRST,SettledInstallment,4625430662613675,BRL,,30.00,1,BRL,,0.00,0.82,,,,,0000022052,20518112403002313301,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114331
TurbiBR,TurbiBRCOM,4825430651519337,114333 | 8504818 | 125856 | 53 | GGQ1493,visa,2018-11-24 15:16:54,BRST,SettledInstallment,4625430797616759,BRL,,68.47,1,BRL,,0.00,1.88,,,,,0000022052,20518112403002313401,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114333
TurbiBR,TurbiBRCOM,1725430712175498,114346 | 8496132 | 125869 | 25 | GJA7687,visa,2018-11-24 17:06:56,BRST,SettledInstallment,4725430863623332,BRL,,99.40,1,BRL,,0.00,2.73,,,,,0000022052,20518112403002313401,visasuperpremiumcredit,54,,,,,,,,Capture Request bookingId 114346
TurbiBR,TurbiBRCOM,4725430570808176,114313 | 8503185 | 125835 | 47 | GET4023,visa,2018-11-24 18:46:45,BRST,SettledInstallment,1725430923627774,BRL,,106.58,1,BRL,,0.00,2.93,,,,,0000022052,20518112403002313401,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114313
TurbiBR,TurbiBRCOM,4625430055602814,114276 | 8524882 | 125798 | 2 | FXT8846,visa,2018-11-24 15:51:49,BRST,SettledInstallment,1725430818617815,BRL,,119.90,1,BRL,,0.00,3.30,,,,,0000022052,20518112403002313401,visastandardcredit,54,,,,,,,,Capture Request bookingId 114276
TurbiBR,TurbiBRCOM,1825430321069107,114295 | 8504182 | 125817 | 40 | FJC0776,visa,2018-11-24 05:51:49,BRST,SettledInstallment,4625430458610042,BRL,,35.00,1,BRL,,0.00,0.96,,,,,0000022052,20518112403002313201,visastandardcredit,54,,,,,,,,Capture Request bookingId 114295
TurbiBR,TurbiBRCOM,4545430738031677,114355 | 8505540 | 125878 | 31 | GDQ9684,visa,2018-11-25 13:36:25,BRST,RefundedInstallment,1545431601436924,BRL,96.00,,1,BRL,96.00,,,,,,,,,visapremiumcredit,54,,,,,,,,Refund Request bookingId 114355
TurbiBR,TurbiBRCOM,1645431521946407,114424 | 8509271 | 125947 | 54 | GDP6156,visa,2018-11-25 11:41:46,BRST,SettledInstallment,1545431532602057,BRL,,30.00,1,BRL,,0.00,0.82,,,,,0000022052,40518112502902313301,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114424
TurbiBR,TurbiBRCOM,1345430660750003,114335 | 8499249 | 125858 | 39 | FSQ3098,visa,2018-11-25 16:06:52,BRST,SettledInstallment,1745431691608935,BRL,,192.95,1,BRL,,0.00,5.31,,,,,0000022052,40518112502902313401,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114335
TurbiBR,TurbiBRCOM,1745431577821222,114447 | 8507015 | 125970 | 71 | GEJ2081,visa,2018-11-25 19:51:53,BRST,SettledInstallment,4745431826622243,BRL,,70.28,1,BRL,,0.00,1.93,,,,,0000022052,40518112502902313401,visastandardcredit,54,,,,,,,,Capture Request bookingId 114447
TurbiBR,TurbiBRCOM,4845430998644844,114395 | 8509895 | 125918 | 16 | FVN6927,visa,2018-11-25 03:06:41,BRST,SettledInstallment,4845431223623405,BRL,,57.30,1,BRL,,0.00,1.58,,,,,0000022052,40518112502902313201,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114395
TurbiBR,TurbiBRCOM,1835430846002722,114377 | 8525050 | 125900 | 7 | GCW5563,visa,2018-11-24 21:46:48,BRST,SettledInstallment,1535431031626419,BRL,,297.61,1,BRL,,0.00,8.18,,,,,0000022052,30518112502902313101,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114377
TurbiBR,TurbiBRCOM,4335430785503705,114366 | 8505540 | 125889 | 31 | GDQ9684,visa,2018-11-25 13:41:51,BRST,SettledInstallment,4835431604603473,BRL,,128.50,1,BRL,,0.00,3.53,,,,,0000022052,30518112502902313301,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114366
TurbiBR,TurbiBRCOM,4315432609440837,114495 | 8511659 | 126018 | 36 | GFN9743,visa,2018-11-26 18:12:01,BRST,SettledInstallment,1615432630611060,BRL,,30.00,1,BRL,,0.00,0.82,,,,29.18,0000022052,10518112602802313401,visastandardcredit,54,,,,,,,,Capture Request bookingId 114495
TurbiBR,TurbiBRCOM,4815432534643708,114491 | 8521884 | 126014 | 55 | FKS8658,visa,2018-11-26 20:31:56,BRST,SettledInstallment,1815432714612792,BRL,,111.10,1,BRL,,0.00,3.06,,,,108.04,0000022052,10518112602802313401,visastandardcredit,54,,,,,,,,Capture Request bookingId 114491
TurbiBR,TurbiBRCOM,4725430725850370,114352 | 8504904 | 125875 | 27 | GIE0915,visa,2018-11-25 03:21:56,BRST,SettledInstallment,4725431232617484,BRL,,378.36,1,BRL,,0.00,10.40,,,,,0000022052,20518112502902313201,visastandardcredit,54,,,,,,,,Capture Request bookingId 114352
TurbiBR,TurbiBRCOM,4525430702025493,114344 | 8499390 | 125867 | 68 | GFT7592,visa,2018-11-25 17:32:48,BRST,SettledInstallment,1525431742625892,BRL,,157.99,1,BRL,,0.00,4.34,,,,,0000022052,20518112502902313401,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114344
TurbiBR,TurbiBRCOM,1725431413183179,114403 | 8498829 | 125926 | 46 | FZP6949,visa,2018-11-25 19:16:45,BRST,SettledInstallment,1525431805604347,BRL,,37.65,1,BRL,,0.00,1.04,,,,,0000022052,20518112502902313401,visastandardcredit,54,,,,,,,,Capture Request bookingId 114403
TurbiBR,TurbiBRCOM,4525430933495010,114384 | 8506887 | 125907 | 59 | GFT1399,visa,2018-11-25 01:16:47,BRST,SettledInstallment,1725431157609702,BRL,,69.88,1,BRL,,0.00,1.92,,,,,0000022052,20518112502902313101,visasuperpremiumcredit,54,,,,,,,,Capture Request bookingId 114384
TurbiBR,TurbiBRCOM,1545431793492529,114467 | 8509895 | 125990 | 41 | FCC3441,visa,2018-11-26 04:01:51,BRST,SettledInstallment,1345432120608607,BRL,,75.63,1,BRL,,0.00,2.08,,,,,0000022052,40518112602802313201,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114467
TurbiBR,TurbiBRCOM,1745431531709422,114431 | 8509271 | 125954 | 54 | GDP6156,visa,2018-11-26 10:26:54,BRST,SettledInstallment,1745432351617844,BRL,,122.00,1,BRL,,0.00,3.36,,,,,0000022052,40518112602802313301,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114431
TurbiBR,TurbiBRCOM,4845430524689941,114299 | 8505917 | 125821 | 56 | GCB5654,visa,2018-11-26 08:31:48,BRST,SettledInstallment,1645432282623441,BRL,,400.00,1,BRL,,0.00,11.00,,,,,0000022052,40518112602802313201,visastandardcredit,54,,,,,,,,Capture Request bookingId 114299
TurbiBR,TurbiBRCOM,4345432447769417,114485 | 8525382 | 126008 | 67 | FVV7524,visa,2018-11-26 19:36:57,BRST,SettledInstallment,4745432681612345,BRL,,29.63,1,BRL,,0.00,0.81,,,,,0000022052,40518112602802313401,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114485
TurbiBR,TurbiBRCOM,1645432269047036,114470 | 8504011 | 125993 | 47 | GET4023,visa,2018-11-26 13:41:51,BRST,SettledInstallment,4845432468619942,BRL,,52.55,1,BRL,,0.00,1.45,,,,,0000022052,40518112602802313301,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114470
TurbiBR,TurbiBRCOM,4845432372942935,114480 | 8503066 | 126003 | 10 | FQR9974,visa,2018-11-26 13:36:59,BRST,SettledInstallment,1545432465625156,BRL,,30.00,1,BRL,,0.00,0.82,,,,,0000022052,40518112602802313301,visapremiumcredit,54,,,,,,,,Capture Request bookingId 114480
TurbiBR,TurbiBRCOM,1545430562845438,114311 | 8521303 | 125833 | 32 | FXT6395,visa,2018-11-26 06:16:51,BRST,SettledInstallment,1845432201612150,BRL,,258.10,1,BRL,,0.00,7.10,,,,,0000022052,40518112602802313201,visastandardcredit,54,,,,,,,,Capture Request bookingId 114311
TurbiBR,TurbiBRCOM,4345431395801149,114299 | 8505917 | 125821 | 56 | GCB5654,visa,2018-11-26 08:31:48,BRST,SettledInstallment,1745432282621980,BRL,,54.35,1,BRL,,0.00,1.49,,,,,0000022052,40518112602802313201,visastandardcredit,54,,,,,,,,Capture Request bookingId 114299
TurbiBR,TurbiBRCOM,1345430957812003,114299 | 8505917 | 125821 | 56 | GCB5654,visa,2018-11-26 08:31:48,BRST,SettledInstallment,1745432282626963,BRL,,100.00,1,BRL,,0.00,2.75,,,,,0000022052,40518112602802313201,visastandardcredit,54,,,,,,,,Capture Request bookingId 114299
