Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,,,,2018-12-18 03:29:22,BRST,Balancetransfer,Balancetransfer,,,,,BRL,,108.82,,,,,,,,,47,,,,,,,,Balancetransfer from batch 44
TurbiBR,TurbiBRCOM,1515449763491202,115976 | 8500638 | 127497 | 50 | GDB0788,amex,2018-12-17 00:37:52,BRST,SettledInstallment,1315450142202825,BRL,,83.71,1,BRL,,81.41,2.30,,,,,,,amex,47,,,,,,,,Capture Request bookingId 115976
TurbiBR,TurbiBRCOM,1715424213827824,Authorise Request bookingId 113799,amex,2018-11-23 02:25:11,BRST,SettledInstallment,4715429470530635,BRL,,100.00,1,BRL,,97.25,2.75,,,,,,,amex,47,,,,,,,,Capture Request bookingId 113799
TurbiBR,TurbiBRCOM,1315423773321701,Authorise Request bookingId 113799,amex,2018-11-23 02:25:11,BRST,SettledInstallment,4615429470520975,BRL,,400.00,1,BRL,,389.00,11.00,,,,,,,amex,47,,,,,,,,Capture Request bookingId 113799
TurbiBR,TurbiBRCOM,1715426373977984,Authorise Request bookingId 113799,amex,2018-11-23 02:25:11,BRST,SettledInstallment,4615429470531089,BRL,,100.00,1,BRL,,97.25,2.75,,,,,,,amex,47,,,,,,,,Capture Request bookingId 113799
TurbiBR,TurbiBRCOM,1315425941962480,Authorise Request bookingId 113799,amex,2018-11-23 02:25:11,BRST,SettledInstallment,4515429470537137,BRL,,100.00,1,BRL,,97.25,2.75,,,,,,,amex,47,,,,,,,,Capture Request bookingId 113799
TurbiBR,TurbiBRCOM,4715425509966154,Authorise Request bookingId 113799,amex,2018-11-23 02:25:11,BRST,SettledInstallment,4715429470530734,BRL,,100.00,1,BRL,,97.25,2.75,,,,,,,amex,47,,,,,,,,Capture Request bookingId 113799
TurbiBR,TurbiBRCOM,1715424646069804,Authorise Request bookingId 113799,amex,2018-11-23 02:25:11,BRST,SettledInstallment,4815429470534230,BRL,,100.00,1,BRL,,97.25,2.75,,,,,,,amex,47,,,,,,,,Capture Request bookingId 113799
TurbiBR,TurbiBRCOM,4515425078087319,Authorise Request bookingId 113799,amex,2018-11-23 02:25:11,BRST,SettledInstallment,4615429470539595,BRL,,100.00,1,BRL,,97.25,2.75,,,,,,,amex,47,,,,,,,,Capture Request bookingId 113799
TurbiBR,TurbiBRCOM,1615428386694805,Authorise Request bookingId 114164,amex,2018-11-23 02:40:53,BRST,SettledInstallment,4715429480033752,BRL,,98.46,1,BRL,,95.75,2.71,,,,,,,amex,47,,,,,,,,Capture Request bookingId 114164
TurbiBR,TurbiBRCOM,4715428311426334,Authorise Request bookingId 114157,amex,2018-11-23 02:40:53,BRST,SettledInstallment,4715429480033778,BRL,,113.14,1,BRL,,110.03,3.11,,,,,,,amex,47,,,,,,,,Capture Request bookingId 114157
TurbiBR,TurbiBRCOM,4315428275419683,Authorise Request bookingId 114152,amex,2018-11-23 02:40:53,BRST,SettledInstallment,4815429480036150,BRL,,44.13,1,BRL,,42.92,1.21,,,,,,,amex,47,,,,,,,,Capture Request bookingId 114152
TurbiBR,TurbiBRCOM,4815430006356916,114268 | 8507366 | 125790 | 39 | FSQ3098,amex,2018-11-23 20:56:51,BRST,SettledInstallment,4615430137617295,BRL,,33.64,1,BRL,,0.00,0.93,,,,32.71,0000022053,14818112302700740401,amex,47,,,,,,,,Capture Request bookingId 114268
TurbiBR,TurbiBRCOM,1615426993467854,Authorise Request bookingId 114059,amex,2018-11-23 02:40:53,BRST,SettledInstallment,4815429480033827,BRL,,501.62,1,BRL,,487.83,13.79,,,,,,,amex,47,,,,,,,,Capture Request bookingId 114059
TurbiBR,TurbiBRCOM,4715427238126274,Authorise Request bookingId 113799,amex,2018-11-23 02:25:11,BRST,SettledInstallment,4515429470531056,BRL,,100.00,1,BRL,,97.25,2.75,,,,,,,amex,47,,,,,,,,Capture Request bookingId 113799
TurbiBR,TurbiBRCOM,4515427669822104,Authorise Request bookingId 113799,amex,2018-11-23 02:25:11,BRST,SettledInstallment,4515429470537202,BRL,,2.06,1,BRL,,2.00,0.06,,,,,,,amex,47,,,,,,,,Capture Request bookingId 113799
TurbiBR,TurbiBRCOM,1515426806075788,Authorise Request bookingId 113799,amex,2018-11-23 02:25:11,BRST,SettledInstallment,4315429470539796,BRL,,100.00,1,BRL,,97.25,2.75,,,,,,,amex,47,,,,,,,,Capture Request bookingId 113799
TurbiBR,TurbiBRCOM,,"Payout Date=2018-12-24, Bank=341, Branch=8886, Account=253338",,2018-12-21 02:20:14,BRST,MerchantPayout,"TX23806861632XT batch 47, TurbiBRCOM batch 47, TurbiBRCOM",,,,,BRL,2095.76,,,,,,,,,,47,,,,,,,,
