Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,,,,2019-01-15 01:55:44,BRST,Balancetransfer,Balancetransfer,,,,,BRL,4506.56,,,,,,,,,,83,,,,,,,,Balancetransfer from batch 79
TurbiBR,TurbiBRCOM,1815450836796897,116077 | 8527027 | 127597 | 41 | FCC3441,mc,2018-12-17 21:59:32,BRST,RefundedInstallment,1515450911298507,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,83,,,,,,,,Refund Request bookingId 116077
TurbiBR,TurbiBRCOM,1815450738266619,116052 | 8523665 | 127572 | 17 | GGF3956,mc,2018-12-17 23:17:50,BRST,SettledInstallment,4615450958219724,BRL,,48.45,1,BRL,,0.00,1.33,,,,47.12,0000024221,10618121802803829101,mccredit,83,,,,,,,,Capture Request bookingId 116052
TurbiBR,TurbiBRCOM,4315451259931457,116092 | 8497880 | 127612 | 2 | FXT8846,mc,2018-12-18 10:20:50,BRST,SettledInstallment,1315451354211215,BRL,,50.00,1,BRL,,0.00,1.38,,,,48.62,0000024221,10618121802803829101,mccredit,83,,,,,,,,Capture Request bookingId 116092
TurbiBR,TurbiBRCOM,4715451461271326,116122 | 8504249 | 127643 | 34 | GAK2624,mc,2018-12-18 15:37:54,BRST,SettledInstallment,1315451546214671,BRL,,33.36,1,BRL,,0.00,0.92,,,,32.44,0000024221,10618121802803829101,mccredit,83,,,,,,,,Capture Request bookingId 116122
TurbiBR,TurbiBRCOM,1715451534820428,116134 | 8504109 | 127655 | 18 | FKD0105,mc,2018-12-18 19:32:51,BRST,SettledInstallment,1315451687203921,BRL,,32.74,1,BRL,,0.00,0.90,,,,31.84,0000024221,10618121802803829101,mccredit,83,,,,,,,,Capture Request bookingId 116134
TurbiBR,TurbiBRCOM,4615448322307852,115798 | 8671 | 127319 | 10 | FQR9974,mc,2018-12-18 14:17:33,BRST,RefundedInstallment,4515451497943015,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,83,,,,,,,,Refund Request bookingId 115798
TurbiBR,TurbiBRCOM,4815451393095719,116108 | 8524724 | 127628 | 28 | GKE6583,mc,2018-12-18 13:03:00,BRST,SettledInstallment,1515451453208177,BRL,,30.00,1,BRL,,0.00,0.82,,,,29.18,0000024221,10618121802803829101,mccredit,83,,,,,,,,Capture Request bookingId 116108
TurbiBR,TurbiBRCOM,4815451291264672,116097 | 8510163 | 127617 | 18 | FKD0105,mc,2018-12-18 13:32:56,BRST,SettledInstallment,1615451471212135,BRL,,44.76,1,BRL,,0.00,1.23,,,,43.53,0000024221,10618121802803829101,mccredit,83,,,,,,,,Capture Request bookingId 116097
TurbiBR,TurbiBRCOM,1615451474206670,116126 | 8527898 | 127647 | 20 | FUD3683,mc,2018-12-18 13:43:00,BRST,SettledInstallment,1615451477212469,BRL,,30.00,1,BRL,,0.00,0.82,,,,29.18,0000024221,10618121802803829101,mccredit,83,,,,,,,,Capture Request bookingId 116126
