Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,,,,2019-01-11 01:21:40,BRST,Balancetransfer,Balancetransfer,,,,,BRL,4693.39,,,,,,,,,,79,,,,,,,,Balancetransfer from batch 74
TurbiBR,TurbiBRCOM,4615447241962789,115695 | 8508063 | 127216 | 30 | FZV7646,mc,2018-12-14 00:32:59,BRST,SettledInstallment,4715447547211690,BRL,,33.01,1,BRL,,32.10,0.91,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115695
TurbiBR,TurbiBRCOM,4515448005699378,115742 | 8523312 | 127263 | 20 | FUD3683,mc,2018-12-14 13:36:57,BRST,RefundedInstallment,4715448017637562,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 115742
TurbiBR,TurbiBRCOM,1515448032242016,115751 | 8523312 | 127272 | 20 | FUD3683,mc,2018-12-14 14:28:04,BRST,SettledInstallment,4515448048211603,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115751
TurbiBR,TurbiBRCOM,4515447323439046,115706 | 8510434 | 127227 | 34 | GAK2624,mc,2018-12-14 01:12:47,BRST,SettledInstallment,4515447571215403,BRL,,75.00,1,BRL,,72.94,2.06,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115706
TurbiBR,TurbiBRCOM,4615447155748232,115683 | 8499385 | 127204 | 44 | FOM1229,mc,2018-12-13 22:12:54,BRST,SettledInstallment,4815447463212127,BRL,,62.84,1,BRL,,61.11,1.73,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115683
TurbiBR,TurbiBRCOM,1715447277481162,115702 | 8523875 | 127223 | 5 | FSN3833,mc,2018-12-14 15:53:23,BRST,RefundedInstallment,4815448099547423,BRL,50.00,,1,BRL,50.00,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 115702
TurbiBR,TurbiBRCOM,4315447908696954,115732 | 8509511 | 127253 | 5 | FSN3833,mc,2018-12-14 14:02:48,BRST,SettledInstallment,4515448033215296,BRL,,57.54,1,BRL,,55.96,1.58,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115732
TurbiBR,TurbiBRCOM,1615448078740930,115758 | 8526668 | 127279 | 9 | GEK9026,mc,2018-12-14 15:54:21,BRST,RefundedInstallment,4315448100029440,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 115758
TurbiBR,TurbiBRCOM,4515442116137352,115210 | 8504581 | 126732 | 1 | GDC4895,mc,2018-12-14 15:22:11,BRST,RefundedInstallment,4715448080754617,BRL,148.83,,1,BRL,148.83,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 115210
TurbiBR,TurbiBRCOM,1315448117197012,115766 | 8523312 | 127287 | 20 | FUD3683,mc,2018-12-14 16:37:56,BRST,SettledInstallment,1715448126219068,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115766
TurbiBR,TurbiBRCOM,4315448097730331,115762 | 8523312 | 127283 | 20 | FUD3683,mc,2018-12-14 16:22:59,BRST,SettledInstallment,1315448117207746,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115762
TurbiBR,TurbiBRCOM,1715444459054990,115453 | 8508245 | 126974 | 5 | FSN3833,mc,2018-12-14 18:46:59,BRST,RefundedInstallment,1815448203611806,BRL,121.87,,1,BRL,121.87,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 115453
TurbiBR,TurbiBRCOM,1515428830450094,Authorise Request bookingId 114171,mc,2018-12-14 19:01:10,BRST,RefundedInstallment,1715448212152686,BRL,100.00,,1,BRL,100.00,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 114171
TurbiBR,TurbiBRCOM,4715428303663829,Authorise Request bookingId 114156,mc,2018-12-14 19:03:30,BRST,RefundedInstallment,4515448213108378,BRL,176.65,,1,BRL,176.65,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 114156
TurbiBR,TurbiBRCOM,1815431498226530,114417 | 8508828 | 125940 | 16 | FVN6927,mc,2018-12-14 20:31:24,BRST,RefundedInstallment,4615448266327742,BRL,100.00,,1,BRL,100.00,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 114417
TurbiBR,TurbiBRCOM,1815448274634570,115792 | 8523875 | 127313 | 9 | GEK9026,mc,2018-12-14 20:56:24,BRST,RefundedInstallment,4715448281325209,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 115792
TurbiBR,TurbiBRCOM,4315448097730331,115762 | 8523312 | 127283 | 20 | FUD3683,mc,2018-12-14 16:47:34,BRST,RefundedInstallment,1715448131951325,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 115762
TurbiBR,TurbiBRCOM,1815448016385838,115747 | 8505803 | 127268 | 4 | GIE2734,mc,2018-12-14 17:22:48,BRST,SettledInstallment,1315448153208251,BRL,,70.49,1,BRL,,68.55,1.94,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115747
TurbiBR,TurbiBRCOM,1315448117197012,115766 | 8523312 | 127287 | 20 | FUD3683,mc,2018-12-14 16:47:19,BRST,RefundedInstallment,4715448131862666,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 115766
TurbiBR,TurbiBRCOM,1515448032242016,115751 | 8523312 | 127272 | 20 | FUD3683,mc,2018-12-14 14:31:57,BRST,RefundedInstallment,4715448050042761,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 115751
TurbiBR,TurbiBRCOM,1615448078740930,115758 | 8526668 | 127279 | 9 | GEK9026,mc,2018-12-14 15:42:58,BRST,SettledInstallment,1315448093212652,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115758
TurbiBR,TurbiBRCOM,1815448274634570,115792 | 8523875 | 127313 | 9 | GEK9026,mc,2018-12-14 20:48:01,BRST,SettledInstallment,1815448276211930,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115792
TurbiBR,TurbiBRCOM,4515448005699378,115742 | 8523312 | 127263 | 20 | FUD3683,mc,2018-12-14 13:23:00,BRST,SettledInstallment,4815448009210823,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115742
TurbiBR,TurbiBRCOM,4635447262717431,115699 | 8505915 | 127220 | 61 | GCE7705,mc,2018-12-14 00:52:47,BRST,SettledInstallment,4335447559228947,BRL,,77.72,1,BRL,,75.58,2.14,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115699
TurbiBR,TurbiBRCOM,1835447098033049,115675 | 8527040 | 127196 | 60 | GJQ7911,mc,2018-12-13 23:12:52,BRST,SettledInstallment,1635447499218639,BRL,,78.00,1,BRL,,75.86,2.14,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115675
TurbiBR,TurbiBRCOM,1635448134595472,115771 | 8523312 | 127292 | 9 | GEK9026,mc,2018-12-14 18:17:54,BRST,SettledInstallment,1535448186210609,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115771
TurbiBR,TurbiBRCOM,4535447105013460,115676 | 8523830 | 127197 | 28 | GKE6583,mc,2018-12-14 02:02:49,BRST,SettledInstallment,1835447601216909,BRL,,86.37,1,BRL,,83.99,2.38,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115676
TurbiBR,TurbiBRCOM,4835446933372087,115663 | 8497521 | 127184 | 68 | GFT7592,mc,2018-12-14 01:02:53,BRST,SettledInstallment,4735447565213939,BRL,,181.62,1,BRL,,176.63,4.99,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115663
TurbiBR,TurbiBRCOM,1735447217198088,115691 | 8500378 | 127212 | 42 | GCE5762,mc,2018-12-13 22:32:45,BRST,SettledInstallment,4835447475207913,BRL,,52.79,1,BRL,,51.34,1.45,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115691
TurbiBR,TurbiBRCOM,4635447877112689,115730 | 8527487 | 127251 | 57 | FXD8307,mc,2018-12-14 11:52:56,BRST,SettledInstallment,1735447955217868,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115730
TurbiBR,TurbiBRCOM,4835448007816650,115743 | 8124 | 127264 | 69 | GJT1128,mc,2018-12-14 13:27:59,BRST,SettledInstallment,4335448012217154,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115743
TurbiBR,TurbiBRCOM,4835448012505108,115746 | 8505527 | 127267 | 10 | FQR9974,mc,2018-12-14 19:07:57,BRST,SettledInstallment,4635448216213949,BRL,,53.52,1,BRL,,52.05,1.47,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115746
TurbiBR,TurbiBRCOM,4635447974589052,115740 | 8506985 | 127261 | 14 | GDW3904,mc,2018-12-14 18:37:56,BRST,SettledInstallment,4735448198213676,BRL,,69.25,1,BRL,,67.35,1.90,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115740
TurbiBR,TurbiBRCOM,4335448199856261,115781 | 8523312 | 127302 | 33 | FYM1511,mc,2018-12-14 18:42:56,BRST,SettledInstallment,1635448201204552,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,79,,,,,,,,Capture Request bookingId 115781
TurbiBR,TurbiBRCOM,4335433208042863,114527 | 8507216 | 126050 | 7 | GCW5563,mc,2018-12-14 20:47:38,BRST,RefundedInstallment,1335448276093198,BRL,100.00,,1,BRL,100.00,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 114527
TurbiBR,TurbiBRCOM,1835429819143729,114244 | 8502018 | 125766 | 35 | GEP0747,mc,2018-12-14 18:58:52,BRST,RefundedInstallment,4335448210827333,BRL,174.03,,1,BRL,174.03,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 114244
TurbiBR,TurbiBRCOM,4335430037206586,114271 | 8497282 | 125793 | 16 | FVN6927,mc,2018-12-14 20:04:36,BRST,RefundedInstallment,4835448250265563,BRL,147.08,,1,BRL,147.08,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 114271
TurbiBR,TurbiBRCOM,1535429981412566,114265 | 8525230 | 125787 | 36 | GFN9743,mc,2018-12-14 18:56:50,BRST,RefundedInstallment,4535448209550365,BRL,100.00,,1,BRL,100.00,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 114265
TurbiBR,TurbiBRCOM,1635448134595472,115771 | 8523312 | 127292 | 9 | GEK9026,mc,2018-12-14 18:28:28,BRST,RefundedInstallment,4835448192469422,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 115771
TurbiBR,TurbiBRCOM,4335448199856261,115781 | 8523312 | 127302 | 33 | FYM1511,mc,2018-12-14 19:13:27,BRST,RefundedInstallment,1535448219554635,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,79,,,,,,,,Refund Request bookingId 115781
