Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,4315407497824474,Authorise Request bookingId 112301,mc,2018-10-29 20:32:22,BRT,RefundedInstallment,1815408558938014,BRL,7.63,,1,BRL,7.63,,,,,,,,,mccredit,24,,,,,,,,Authorise Request bookingId 112301
TurbiBR,TurbiBRCOM,1615409213812737,Authorise Request bookingId 112418,mc,2018-10-30 14:43:50,BRT,SettledInstallment,1715409213829409,BRL,,13.50,1,BRL,,13.13,0.37,,,,,,,mccredit,24,,,,,,,,Capture Request  bookingId 112418
TurbiBR,TurbiBRCOM,1845406933822972,Authorise Request bookingId 112097,mc,2018-10-29 21:31:52,BRT,RefundedInstallment,1845408594612510,BRL,265.35,,1,BRL,265.35,,,,,,,,,mccredit,24,,,,,,,,Authorise Request bookingId 112097
TurbiBR,TurbiBRCOM,1745409351811833,Authorise Request bookingId 112420,mc,2018-10-30 18:33:48,BRT,SettledInstallment,1745409351826120,BRL,,73.74,1,BRL,,71.71,2.03,,,,,,,mccredit,24,,,,,,,,Capture Request  bookingId 112420
TurbiBR,TurbiBRCOM,1525408598930782,Authorise Request bookingId 112391,mc,2018-10-29 21:38:54,BRT,SettledInstallment,1825408598934351,BRL,,33.22,1,BRL,,32.31,0.91,,,,,,,mccredit,24,,,,,,,,Capture Request  bookingId 112391
TurbiBR,TurbiBRCOM,4525409324624271,Authorise Request bookingId 112432,mc,2018-10-30 17:48:35,BRT,SettledInstallment,4525409324634460,BRL,,16.90,1,BRL,,16.44,0.46,,,,,,,mccredit,24,,,,,,,,Capture Request  bookingId 112432
TurbiBR,TurbiBRCOM,1325408679965220,Authorise Request bookingId 112384,mc,2018-10-29 23:54:07,BRT,SettledInstallment,1625408679974369,BRL,,147.34,1,BRL,,143.29,4.05,,,,,,,mccredit,24,,,,,,,,Capture Request  bookingId 112384
TurbiBR,TurbiBRCOM,4325409324826829,Authorise Request bookingId 112425,mc,2018-10-30 17:48:51,BRT,SettledInstallment,4725409324823566,BRL,,49.23,1,BRL,,47.88,1.35,,,,,,,mccredit,24,,,,,,,,Capture Request  bookingId 112425
TurbiBR,TurbiBRCOM,4715410179820907,Authorise Request bookingId 112452,mc,2018-10-31 17:33:57,BRT,SettledInstallment,4815410179832976,BRL,,62.46,1,BRL,,60.74,1.72,,,,,,,mccredit,24,,,,,,,,Capture Request  bookingId 112452
TurbiBR,TurbiBRCOM,4735409516815618,Authorise Request bookingId 112445,mc,2018-10-30 23:08:49,BRT,SettledInstallment,4835409516821300,BRL,,39.43,1,BRL,,38.35,1.08,,,,,,,mccredit,24,,,,,,,,Capture Request  bookingId 112445
TurbiBR,TurbiBRCOM,4745409582823171,Authorise Request bookingId 112451,mc,2018-10-31 00:58:57,BRT,SettledInstallment,4845409582834359,BRL,,52.80,1,BRL,,51.35,1.45,,,,,,,mccredit,24,,,,,,,,Capture Request  bookingId 112451
TurbiBR,TurbiBRCOM,4825409612801190,Authorise Request bookingId 112447,mc,2018-10-31 01:48:41,BRT,SettledInstallment,4825409612817857,BRL,,55.85,1,BRL,,54.31,1.54,,,,,,,mccredit,24,,,,,,,,Capture Request  bookingId 112447
TurbiBR,TurbiBRCOM,4615410986827401,Authorise Request bookingId 112557,mc,2018-11-01 15:58:55,BRT,SettledInstallment,4615410986827633,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,24,,,,,,,,Capture Request  bookingId 112557
TurbiBR,TurbiBRCOM,1815410752817333,Authorise Request bookingId 112514,mc,2018-11-01 09:29:55,BRT,SettledInstallment,1715410752825741,BRL,,79.66,1,BRL,,77.47,2.19,,,,,,,mccredit,24,,,,,,,,Capture Request  bookingId 112514
TurbiBR,TurbiBRCOM,1515411001815642,Authorise Request bookingId 112363,mc,2018-11-01 16:23:50,BRT,SettledInstallment,1715411001828858,BRL,,1576.54,1,BRL,,1533.19,43.35,,,,,,,mccredit,24,,,,,,,,Capture Request  bookingId 112363
