Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,,,,2019-01-04 02:40:21,BRST,Balancetransfer,Balancetransfer,,,,,BRL,1311.84,,,,,,,,,,70,,,,,,,,Balancetransfer from batch 64
TurbiBR,TurbiBRCOM,4815441160718957,115131 | 8499061 | 126653 | 3 | GFF2698,mc,2018-12-06 22:03:07,BRST,SettledInstallment,1715441409222446,BRL,,131.07,1,BRL,,0.00,3.60,,,,127.47,0000022820,10618120702803829101,mccredit,70,,,,,,,,Capture Request bookingId 115131
TurbiBR,TurbiBRCOM,4615441389290756,115167 | 8526047 | 126689 | 22 | FWL2173,mc,2018-12-07 02:37:53,BRST,SettledInstallment,1715441574203015,BRL,,53.14,1,BRL,,0.00,1.46,,,,51.68,0000022820,10618120702803829101,mccredit,70,,,,,,,,Capture Request bookingId 115167
TurbiBR,TurbiBRCOM,4315441766391956,115175 | 8524218 | 126697 | 10 | FQR9974,mc,2018-12-07 08:37:58,BRST,SettledInstallment,4315441790216807,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,70,,,,,,,,Capture Request bookingId 115175
TurbiBR,TurbiBRCOM,4315441225985018,115141 | 8497700 | 126663 | 30 | FZV7646,mc,2018-12-07 09:57:51,BRST,SettledInstallment,4815441838218778,BRL,,95.26,1,BRL,,0.00,2.62,,,,92.64,0000022820,10618120702803829301,mccredit,70,,,,,,,,Capture Request bookingId 115141
TurbiBR,TurbiBRCOM,1515441792729645,115177 | 8524218 | 126699 | 10 | FQR9974,mc,2018-12-07 10:17:56,BRST,SettledInstallment,4715441850215521,BRL,,30.00,1,BRL,,0.00,0.82,,,,29.18,0000022820,10618120702803829301,mccredit,70,,,,,,,,Capture Request bookingId 115177
TurbiBR,TurbiBRCOM,4815441321441770,115158 | 8150 | 126680 | 70 | FJV8602,mc,2018-12-07 16:08:18,BRST,RefundedInstallment,4615442060454455,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,70,,,,,,,,Refund Request bookingId 115158
TurbiBR,TurbiBRCOM,4515441944724274,115199 | 8522709 | 126721 | 61 | GCE7705,mc,2018-12-07 12:57:55,BRST,SettledInstallment,4615441946207582,BRL,,30.00,1,BRL,,0.00,0.82,,,,29.18,0000022820,10618120702803829301,mccredit,70,,,,,,,,Capture Request bookingId 115199
TurbiBR,TurbiBRCOM,4615439518947072,115001 | 8524059 | 126523 | 24 | FPI7484,mc,2018-12-07 16:06:18,BRST,RefundedInstallment,1315442059190531,BRL,50.00,,1,BRL,50.00,,,,,,,,,mccredit,70,,,,,,,,Refund Request bookingId 115001
TurbiBR,TurbiBRCOM,4515441833763128,115184 | 8504875 | 126706 | 31 | GDQ9684,mc,2018-12-07 15:22:49,BRST,SettledInstallment,4615442033215132,BRL,,111.07,1,BRL,,0.00,3.05,,,,108.02,0000022820,10618120702803829401,mccredit,70,,,,,,,,Capture Request bookingId 115184
TurbiBR,TurbiBRCOM,4315440242316967,115050 | 8150 | 126572 | 46 | FZP6949,mc,2018-12-07 16:09:04,BRST,RefundedInstallment,4515442061016965,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,70,,,,,,,,Refund Request bookingId 115050
TurbiBR,TurbiBRCOM,4315440131277601,115039 | 8526130 | 126561 | 28 | GKE6583,mc,2018-12-07 16:48:02,BRST,SettledInstallment,1615442084203314,BRL,,239.46,1,BRL,,0.00,6.59,,,,232.87,0000022820,10618120702803829401,mccredit,70,,,,,,,,Capture Request bookingId 115039
TurbiBR,TurbiBRCOM,4815441370997540,115165 | 8520831 | 126687 | 53 | GGQ1493,mc,2018-12-06 23:53:01,BRST,SettledInstallment,4615441475213548,BRL,,49.61,1,BRL,,0.00,1.36,,,,48.25,0000022820,10618120702803829101,mccredit,70,,,,,,,,Capture Request bookingId 115165
TurbiBR,TurbiBRCOM,1815438754962435,114959 | 8150 | 126481 | 46 | FZP6949,mc,2018-12-07 16:09:33,BRST,RefundedInstallment,4315442061126998,BRL,121.06,,1,BRL,121.06,,,,,,,,,mccredit,70,,,,,,,,Refund Request bookingId 114959
