Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,1315466504465404,117416 | 8501510 | 128937 | 10 | FQR9974,amex,2019-01-05 05:02:44,BRST,SettledInstallment,1815466717213604,BRL,,52.50,1,BRL,,51.06,1.44,,,,,,,amex,104,,,,,,,,Capture Request bookingId 117416
TurbiBR,TurbiBRCOM,1615466342217691,117403 | 8500018 | 128924 | 2 | FXT8846,amex,2019-01-05 12:22:56,BRST,SettledInstallment,4715466981228010,BRL,,241.27,1,BRL,,234.64,6.63,,,,,,,amex,104,,,,,,,,Capture Request bookingId 117403
TurbiBR,TurbiBRCOM,4815467239835704,117537 | 8508234 | 129058 | 4 | GIE2734,amex,2019-01-05 23:32:44,BRST,SettledInstallment,4515467383205293,BRL,,67.25,1,BRL,,0.00,1.85,,,,65.40,0000026323,14819010602900740101,amex,104,,,,,,,,Capture Request bookingId 117537
TurbiBR,TurbiBRCOM,1815467822612920,117583 | 8523588 | 129104 | 56 | GCB5654,amex,2019-01-06 14:27:58,BRST,SettledInstallment,4615467920215150,BRL,,30.00,1,BRL,,0.00,0.82,,,,29.18,0000026323,14819010602900740101,amex,104,,,,,,,,Capture Request bookingId 117583
TurbiBR,TurbiBRCOM,4715467878104314,117605 | 8520857 | 129126 | 9 | GEK9026,amex,2019-01-06 17:47:48,BRST,SettledInstallment,1815468040207444,BRL,,57.95,1,BRL,,0.00,1.59,,,,56.36,0000026323,14819010602900740101,amex,104,,,,,,,,Capture Request bookingId 117605
TurbiBR,TurbiBRCOM,1815467794617899,117577 | 8503631 | 129098 | 65 | GCU7445,amex,2019-01-06 16:27:43,BRST,SettledInstallment,4515467992218471,BRL,,66.04,1,BRL,,0.00,1.82,,,,64.22,0000026323,14819010602900740101,amex,104,,,,,,,,Capture Request bookingId 117577
TurbiBR,TurbiBRCOM,4515468103129557,117643 | 8503631 | 129164 | 72 | FWG4577,amex,2019-01-06 22:07:54,BRST,SettledInstallment,4615468196214786,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,amex,104,,,,,,,,Capture Request bookingId 117643
TurbiBR,TurbiBRCOM,4615469489837820,117716 | 8527763 | 129235 | 44 | FOM1229,amex,2019-01-08 16:23:06,BRST,SettledInstallment,1815469717215868,BRL,,107.83,1,BRL,,104.86,2.97,,,,,,,amex,104,,,,,,,,Capture Request bookingId 117716
TurbiBR,TurbiBRCOM,,"Payout Date=2019-02-06, Bank=341, Branch=8886, Account=253338",,2019-02-05 01:24:53,BRST,MerchantPayout,"TX24504162600XT batch 104, TurbiBRCOM batch 104, TurbiBRCOM",,,,,BRL,419.74,,,,,,,,,,104,,,,,,,,
