Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,,,,2019-01-15 01:55:44,BRST,Balancetransfer,Balancetransfer,,,,,BRL,,295.23,,,,,,,,,85,,,,,,,,Balancetransfer from batch 81
TurbiBR,TurbiBRCOM,1515452145730875,116169 | 8496857 | 127690 | 20 | FUD3683,amex,2018-12-19 14:07:52,BRST,SettledInstallment,4715452356218133,BRL,,71.97,1,BRL,,0.00,1.98,,,,69.99,0000025215,14818121902700740101,amex,85,,,,,,,,Capture Request bookingId 116169
TurbiBR,TurbiBRCOM,1815452334563100,116189 | 8528089 | 127710 | 25 | GJA7687,amex,2018-12-20 01:12:39,BRST,SettledInstallment,1615452755218624,BRL,,199.00,1,BRL,,193.53,5.47,,,,,,,amex,85,,,,,,,,Capture Request bookingId 116189
TurbiBR,TurbiBRCOM,4715453211527544,116277 | 8496963 | 127798 | 22 | FWL2173,amex,2018-12-20 20:07:53,BRST,SettledInstallment,1615453436212085,BRL,,213.97,1,BRL,,208.09,5.88,,,,,,,amex,85,,,,,,,,Capture Request bookingId 116277
TurbiBR,TurbiBRCOM,1715453345310029,116297 | 8507366 | 127818 | 39 | FSQ3098,amex,2018-12-20 20:47:52,BRST,SettledInstallment,1315453460213861,BRL,,31.11,1,BRL,,30.25,0.86,,,,,,,amex,85,,,,,,,,Capture Request bookingId 116297
TurbiBR,TurbiBRCOM,1715453105394585,116261 | 8496857 | 127782 | 59 | GFT1399,amex,2018-12-20 17:37:57,BRST,SettledInstallment,4815453346214330,BRL,,60.91,1,BRL,,59.23,1.68,,,,,,,amex,85,,,,,,,,Capture Request bookingId 116261
TurbiBR,TurbiBRCOM,1515453348560861,116300 | 8527635 | 127821 | 8 | GCE1566,amex,2018-12-20 19:37:56,BRST,SettledInstallment,4515453418204816,BRL,,57.96,1,BRL,,56.37,1.59,,,,,,,amex,85,,,,,,,,Capture Request bookingId 116300
TurbiBR,TurbiBRCOM,4815453200999034,112867 | 8496857 | 123395 | 35 | GEP0747,amex,2018-12-20 13:35:57,BRST,SettledInstallment,4615453201000040,BRL,,87.52,1,BRL,,85.11,2.41,,,,,,,amex,85,,,,,,,,Capture Request bookingId 112867
TurbiBR,TurbiBRCOM,4815453067269786,116252 | 8527763 | 127773 | 51 | FQH5224,amex,2018-12-20 14:22:52,BRST,SettledInstallment,1515453229216328,BRL,,46.70,1,BRL,,45.42,1.28,,,,,,,amex,85,,,,,,,,Capture Request bookingId 116252
TurbiBR,TurbiBRCOM,1615453399888343,116311 | 8503631 | 127832 | 72 | FWG4577,amex,2018-12-20 23:57:52,BRST,SettledInstallment,4515453574213627,BRL,,60.10,1,BRL,,0.00,1.65,,,,58.45,0000025215,14818122102700740101,amex,85,,,,,,,,Capture Request bookingId 116311
TurbiBR,TurbiBRCOM,1515453438996991,116322 | 8503636 | 127843 | 22 | FWL2173,amex,2018-12-21 01:12:56,BRST,SettledInstallment,1815453619201127,BRL,,113.28,1,BRL,,0.00,3.12,,,,110.16,0000025215,14818122102700740101,amex,85,,,,,,,,Capture Request bookingId 116322
TurbiBR,TurbiBRCOM,4715453211527544,116277 | 8496963 | 127798 | 22 | FWL2173,amex,2018-12-21 15:47:45,BRST,RefundedInstallment,1515454144240484,BRL,97.43,,1,BRL,97.43,,,,,,,,,amex,85,,,,,,,,116277 | 8496963 | 127798 | 22 | FWL2173
TurbiBR,TurbiBRCOM,1315453865708762,116346 | 8496857 | 127867 | 33 | FYM1511,amex,2018-12-21 13:07:53,BRST,SettledInstallment,4515454048219471,BRL,,65.80,1,BRL,,0.00,1.81,,,,63.99,0000025215,14818122102700740101,amex,85,,,,,,,,Capture Request bookingId 116346
TurbiBR,TurbiBRCOM,,,,2019-01-18 01:43:32,BRST,Balancetransfer,Balancetransfer,,,,,BRL,875.80,,,,,,,,,,85,,,,,,,,Balancetransfer to batch 89
