Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,,,,2018-12-28 02:52:44,BRST,Balancetransfer,Balancetransfer,,,,,BRL,680.94,,,,,,,,,,61,,,,,,,,Balancetransfer from batch 57
TurbiBR,TurbiBRCOM,1525434457034946,114608 | 8506887 | 126128 | 31 | GDQ9684,visa,2018-12-06 19:37:09,BRST,RefundedInstallment,4725441321774336,BRL,38.13,,1,BRL,38.13,,,,,,,,,visasuperpremiumcredit,61,,,,,,,,Refund Request bookingId 114608
TurbiBR,TurbiBRCOM,4315434006011526,114564 | 8521808 | 126087 | 10 | FQR9974,visa,2018-12-14 21:01:59,BRST,RefundedInstallment,1715448284739576,BRL,130.70,,1,BRL,130.70,,,,,,,,,visapremiumcredit,61,,,,,,,,Refund Request bookingId 114564
TurbiBR,TurbiBRCOM,1845435756714248,114675 | 8504011 | 126195 | 42 | GCE5762,visa,2018-11-30 18:21:53,BRST,SettledInstallment,1345436092626679,BRL,,89.03,1,BRL,,0.00,2.45,,,,,0000022052,40518113002802313401,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114675
TurbiBR,TurbiBRCOM,1545435029567038,114636 | 8504499 | 126156 | 1 | GDC4895,visa,2018-11-29 22:56:54,BRST,SettledInstallment,4845435393624523,BRL,,152.00,1,BRL,,0.00,4.18,,,,,0000022052,40518113002802313101,visastandardcredit,61,,,,,,,,Capture Request bookingId 114636
TurbiBR,TurbiBRCOM,4345435249274197,114650 | 8525261 | 126170 | 54 | GDP6156,visa,2018-11-30 06:06:56,BRST,SettledInstallment,1345435651629827,BRL,,60.55,1,BRL,,0.00,1.67,,,,,0000022052,40518113002802313201,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114650
TurbiBR,TurbiBRCOM,1545434571832502,114612 | 8503207 | 126132 | 59 | GFT1399,visa,2018-11-30 00:56:49,BRST,SettledInstallment,4545435465616616,BRL,,148.07,1,BRL,,0.00,4.07,,,,,0000022052,40518113002802313101,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114612
TurbiBR,TurbiBRCOM,1825435329155113,114661 | 8525295 | 126181 | 49 | GDG8981,visa,2018-11-30 19:31:50,BRST,SettledInstallment,1825436134605581,BRL,,156.40,1,BRL,,0.00,4.30,,,,,0000022052,20518113002802313401,visastandardcredit,61,,,,,,,,Capture Request bookingId 114661
TurbiBR,TurbiBRCOM,1725435292862092,114653 | 8524955 | 126173 | 67 | FVV7524,visa,2018-11-30 00:21:49,BRST,SettledInstallment,4525435444617853,BRL,,44.21,1,BRL,,0.00,1.22,,,,,0000022052,20518113002802313101,visastandardcredit,61,,,,,,,,Capture Request bookingId 114653
TurbiBR,TurbiBRCOM,4725436038790542,114700 | 8508781 | 126222 | 32 | FXT6395,visa,2018-11-30 20:26:42,BRST,SettledInstallment,1325436167609901,BRL,,31.77,1,BRL,,0.00,0.87,,,,,0000022052,20518113002802313401,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114700
TurbiBR,TurbiBRCOM,1635435293666673,114654 | 8806 | 126174 | 55 | FKS8658,visa,2018-11-29 23:46:44,BRST,SettledInstallment,4735435423601700,BRL,,43.78,1,BRL,,0.00,1.20,,,,,0000022052,30518113002802313101,visastandardcredit,61,,,,,,,,Capture Request bookingId 114654
TurbiBR,TurbiBRCOM,4835436586568198,114733 | 8523728 | 126255 | 36 | GFN9743,visa,2018-12-01 11:44:12,BRST,SettledInstallment,1735436716618514,BRL,,33.84,1,BRL,,0.00,0.93,,,,,0000022052,30518120103002313301,visastandardcredit,61,,,,,,,,Capture Request bookingId 114733
TurbiBR,TurbiBRCOM,1645436207961505,114726 | 8507680 | 126248 | 37 | GHQ9495,visa,2018-11-30 22:56:41,BRST,SettledInstallment,1745436257616883,BRL,,6.47,1,BRL,,0.00,0.18,,,,,0000022052,40518120103002313101,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114726
TurbiBR,TurbiBRCOM,4845436108118496,114709 | 8503479 | 126231 | 41 | FCC3441,visa,2018-12-01 09:07:00,BRST,SettledInstallment,4645436623600467,BRL,,130.80,1,BRL,,0.00,3.60,,,,,0000022052,40518120103002313301,visastandardcredit,61,,,,,,,,Capture Request bookingId 114709
TurbiBR,TurbiBRCOM,1845435869511820,114683 | 8525333 | 126205 | 34 | GAK2624,visa,2018-12-01 17:56:53,BRST,SettledInstallment,1545436941616788,BRL,,256.93,1,BRL,,0.00,7.07,,,,,0000022052,40518120103002313401,visasuperpremiumcredit,61,,,,,,,,Capture Request bookingId 114683
TurbiBR,TurbiBRCOM,1345436121880263,114712 | 8499569 | 126234 | 72 | FWG4577,visa,2018-12-01 03:32:01,BRST,SettledInstallment,1745436422628052,BRL,,93.56,1,BRL,,0.00,2.57,,,,,0000022052,40518120103002313201,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114712
TurbiBR,TurbiBRCOM,1745436151350019,114720 | 8524719 | 126242 | 68 | GFT7592,visa,2018-12-01 03:41:54,BRST,SettledInstallment,4745436428628043,BRL,,32.84,1,BRL,,0.00,0.90,,,,,0000022052,40518120103002313201,visastandardcredit,61,,,,,,,,Capture Request bookingId 114720
TurbiBR,TurbiBRCOM,4745436811093565,114793 | 8503966 | 126315 | 31 | GDQ9684,visa,2018-12-01 17:36:49,BRST,SettledInstallment,1345436929627502,BRL,,41.40,1,BRL,,0.00,1.14,,,,,0000022052,40518120103002313401,visastandardcredit,61,,,,,,,,Capture Request bookingId 114793
TurbiBR,TurbiBRCOM,1315436668677821,114746 | 8498772 | 126268 | 17 | GGF3956,visa,2018-12-01 12:06:57,BRST,SettledInstallment,4515436731611866,BRL,,30.00,1,BRL,,0.00,0.82,,,,29.18,0000022052,10518120103002313301,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114746
TurbiBR,TurbiBRCOM,1315436080295947,114706 | 8508460 | 126228 | 57 | FXD8307,visa,2018-12-01 14:02:00,BRST,SettledInstallment,1315436800622875,BRL,,70.76,1,BRL,,0.00,1.95,,,,68.81,0000022052,10518120103002313301,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114706
TurbiBR,TurbiBRCOM,1715436726879316,114767 | 8508900 | 126289 | 51 | FQH5224,visa,2018-12-01 17:31:47,BRST,SettledInstallment,1315436926601829,BRL,,52.03,1,BRL,,0.00,1.43,,,,50.60,0000022052,10518120103002313401,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114767
TurbiBR,TurbiBRCOM,1615436697211359,114754 | 8501929 | 126276 | 50 | GDB0788,visa,2018-12-01 16:26:54,BRST,SettledInstallment,4515436887602057,BRL,,54.58,1,BRL,,0.00,1.50,,,,53.08,0000022052,10518120103002313401,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114754
TurbiBR,TurbiBRCOM,1615436188617114,114725 | 8497931 | 126247 | 10 | FQR9974,visa,2018-12-01 17:56:56,BRST,SettledInstallment,4715436941616406,BRL,,179.10,1,BRL,,0.00,4.93,,,,174.17,0000022052,10518120103002313401,visacommercialcredit,61,,,,,,,,Capture Request bookingId 114725
TurbiBR,TurbiBRCOM,4615436854391105,114814 | 8509895 | 126336 | 57 | FXD8307,visa,2018-12-02 01:26:45,BRST,SettledInstallment,4315437211602005,BRL,,115.60,1,BRL,,0.00,3.18,,,,112.42,0000022052,10518120202902313101,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114814
TurbiBR,TurbiBRCOM,1615437548598853,114874 | 8734 | 126396 | 32 | FXT6395,visa,2018-12-02 11:11:49,BRST,SettledInstallment,1815437562618338,BRL,,30.00,1,BRL,,0.00,0.82,,,,29.18,0000022052,10518120202902313301,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114874
TurbiBR,TurbiBRCOM,4615437599967639,114887 | 8524291 | 126409 | 70 | FJV8602,visa,2018-12-02 14:33:19,BRST,SettledInstallment,4315437682621070,BRL,,30.00,1,BRL,,0.00,0.82,,,,29.18,0000022052,10518120202902313301,visastandardcredit,61,,,,,,,,Capture Request bookingId 114887
TurbiBR,TurbiBRCOM,4515437700085017,114905 | 8510449 | 126427 | 70 | FJV8602,visa,2018-12-02 19:06:45,BRST,SettledInstallment,4315437847625982,BRL,,42.73,1,BRL,,0.00,1.18,,,,41.55,0000022052,10518120202902313401,visastandardcredit,61,,,,,,,,Capture Request bookingId 114905
TurbiBR,TurbiBRCOM,4315437617151391,114891 | 8498733 | 126413 | 19 | FJG9824,visa,2018-12-02 18:16:51,BRST,SettledInstallment,1515437817622898,BRL,,56.96,1,BRL,,0.00,1.57,,,,55.39,0000022052,10518120202902313401,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114891
TurbiBR,TurbiBRCOM,1515437726637482,114907 | 8499022 | 126429 | 29 | GKH1148,visa,2018-12-02 19:56:55,BRST,SettledInstallment,4815437877619835,BRL,,50.43,1,BRL,,0.00,1.39,,,,49.04,0000022052,10518120202902313401,visastandardcredit,61,,,,,,,,Capture Request bookingId 114907
TurbiBR,TurbiBRCOM,1615437548598853,114874 | 8734 | 126396 | 32 | FXT6395,visa,2018-12-02 11:12:19,BRST,RefundedInstallment,4315437562868007,BRL,30.00,,1,BRL,30.00,,,,,,,,,visapremiumcredit,61,,,,,,,,Refund Request bookingId 114874
TurbiBR,TurbiBRCOM,4345437526966016,114870 | 8496046 | 126392 | 62 | GJR9212,visa,2018-12-02 12:31:50,BRST,SettledInstallment,1345437610620475,BRL,,30.00,1,BRL,,0.00,0.82,,,,,0000022052,40518120202902313301,visasuperpremiumcredit,61,,,,,,,,Capture Request bookingId 114870
TurbiBR,TurbiBRCOM,1525436666922399,114745 | 8525896 | 126267 | 26 | GJJ0014,visa,2018-12-02 00:21:47,BRST,SettledInstallment,4825437172616104,BRL,,268.83,1,BRL,,0.00,7.39,,,,,0000022052,20518120202902313101,visastandardcredit,61,,,,,,,,Capture Request bookingId 114745
TurbiBR,TurbiBRCOM,1525437564735602,114877 | 8734 | 126399 | 14 | GDW3904,visa,2018-12-02 15:41:47,BRST,SettledInstallment,4725437724619193,BRL,,46.80,1,BRL,,0.00,1.29,,,,,0000022052,20518120202902313401,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114877
TurbiBR,TurbiBRCOM,4725437502258578,114863 | 8508081 | 126385 | 17 | GGF3956,visa,2018-12-02 15:41:47,BRST,SettledInstallment,4825437724619911,BRL,,92.60,1,BRL,,0.00,2.55,,,,,0000022052,20518120202902313401,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114863
TurbiBR,TurbiBRCOM,1725437491318041,114860 | 8509338 | 126382 | 63 | FMZ7695,visa,2018-12-02 17:31:52,BRST,SettledInstallment,1525437790614415,BRL,,79.91,1,BRL,,0.00,2.20,,,,,0000022052,20518120202902313401,visastandardcredit,61,,,,,,,,Capture Request bookingId 114860
TurbiBR,TurbiBRCOM,1325437502980536,114864 | 8712 | 126386 | 35 | GEP0747,visa,2018-12-02 13:31:45,BRST,SettledInstallment,4525437646606882,BRL,,37.15,1,BRL,,0.00,1.02,,,,,0000022052,20518120202902313301,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114864
TurbiBR,TurbiBRCOM,1625436798371860,114790 | 8523435 | 126312 | 66 | GHH6346,visa,2018-12-02 00:51:47,BRST,SettledInstallment,1625437190623130,BRL,,106.60,1,BRL,,0.00,2.93,,,,,0000022052,20518120202902313101,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114790
TurbiBR,TurbiBRCOM,4625436790470946,114787 | 8496175 | 126309 | 28 | GKE6583,visa,2018-12-02 17:41:46,BRST,SettledInstallment,4825437796617520,BRL,,218.13,1,BRL,,0.00,6.00,,,,,0000022052,20518120202902313401,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114787
TurbiBR,TurbiBRCOM,4525437593771903,114885 | 8497430 | 126407 | 51 | FQH5224,visa,2018-12-02 20:31:54,BRST,SettledInstallment,4725437898620688,BRL,,98.60,1,BRL,,0.00,2.71,,,,,0000022052,20518120202902313401,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114885
TurbiBR,TurbiBRCOM,1735437093918741,114850 | 8504904 | 126372 | 22 | FWL2173,visa,2018-12-02 04:06:44,BRST,SettledInstallment,1335437307609718,BRL,,236.47,1,BRL,,0.00,6.50,,,,,0000022052,30518120202902313201,visastandardcredit,61,,,,,,,,Capture Request bookingId 114850
TurbiBR,TurbiBRCOM,1535437569353433,114880 | 8497912 | 126402 | 40 | FJC0776,visa,2018-12-02 16:51:58,BRST,SettledInstallment,4735437766628506,BRL,,56.05,1,BRL,,0.00,1.54,,,,,0000022052,30518120202902313401,visa,61,,,,,,,,Capture Request bookingId 114880
TurbiBR,TurbiBRCOM,1715437928330728,114923 | 8503425 | 126445 | 31 | GDQ9684,visa,2018-12-02 23:01:53,BRST,SettledInstallment,1515437988614468,BRL,,30.00,1,BRL,,0.00,0.82,,,,29.18,0000022052,10518120302802313101,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114923
TurbiBR,TurbiBRCOM,1315436851707187,114813 | 8611 | 126335 | 64 | GGW0873,visa,2018-12-02 22:01:55,BRST,SettledInstallment,1715437952618204,BRL,,441.65,1,BRL,,0.00,12.15,,,,429.50,0000022052,10518120302802313101,visastandardcredit,61,,,,,,,,Capture Request bookingId 114813
TurbiBR,TurbiBRCOM,4815438283187524,114928 | 8525062 | 126450 | 45 | GHS1618,visa,2018-12-03 13:37:41,BRST,SettledInstallment,4315438513616941,BRL,,93.36,1,BRL,,0.00,2.57,,,,90.79,0000022052,10518120302802313301,visapremiumcredit,61,,,,,,,,Capture Request bookingId 114928
