Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,,,,2018-12-25 02:07:20,BRST,Balancetransfer,Balancetransfer,,,,,BRL,,229.46,,,,,,,,,56,,,,,,,,Balancetransfer from batch 52
TurbiBR,TurbiBRCOM,1515433090984618,114516 | 8502678 | 126039 | 42 | GCE5762,mc,2018-11-27 07:26:55,BRST,SettledInstallment,1315433107623268,BRL,,30.00,1,BRL,,0.00,0.82,,,,29.18,0000022051,10618112702903829201,mccredit,56,,,,,,,,Capture Request bookingId 114516
TurbiBR,TurbiBRCOM,4515432602468031,114494 | 8522672 | 126017 | 1 | GDC4895,mc,2018-11-26 22:26:41,BRST,SettledInstallment,4315432783605163,BRL,,78.58,1,BRL,,0.00,2.16,,,,76.42,0000022051,10618112702903829101,mccredit,56,,,,,,,,Capture Request bookingId 114494
TurbiBR,TurbiBRCOM,4615432705549322,114509 | 8499220 | 126032 | 45 | GHS1618,mc,2018-11-27 09:41:09,BRST,RefundedInstallment,1715433188235079,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,56,,,,,,,,Refund Request bookingId 114509
TurbiBR,TurbiBRCOM,1515433113545198,114518 | 8503633 | 126041 | 55 | FKS8658,mc,2018-11-27 10:51:46,BRST,SettledInstallment,4615433230613070,BRL,,55.27,1,BRL,,0.00,1.52,,,,53.75,0000022051,10618112702903829301,mccredit,56,,,,,,,,Capture Request bookingId 114518
TurbiBR,TurbiBRCOM,1715432703621342,114508 | 8742 | 126031 | 25 | GJA7687,mc,2018-11-27 08:06:56,BRST,SettledInstallment,4515433131626891,BRL,,73.79,1,BRL,,0.00,2.03,,,,71.76,0000022051,10618112702903829201,mccredit,56,,,,,,,,Capture Request bookingId 114508
TurbiBR,TurbiBRCOM,1715433129443618,114522 | 8506186 | 126045 | 16 | FVN6927,mc,2018-11-27 15:36:53,BRST,SettledInstallment,1315433401629680,BRL,,99.60,1,BRL,,0.00,2.74,,,,96.86,0000022051,10618112702903829401,mccredit,56,,,,,,,,Capture Request bookingId 114522
TurbiBR,TurbiBRCOM,1315433419987963,111257 | 8497576 | 116816 | 5 | FSN3833,mc,2018-11-27 16:07:33,BRST,SettledInstallment,1715433419995657,BRL,,149.68,1,BRL,,0.00,4.12,,,,145.56,0000022051,10618112702903829401,mccredit,56,,,,,,,,Capture Request bookingId 111257
TurbiBR,TurbiBRCOM,1315433420647424,110603 | 8484 | 115166 | 10 | FQR9974,mc,2018-11-27 16:08:35,BRST,SettledInstallment,1515433420653438,BRL,,224.51,1,BRL,,0.00,6.17,,,,218.34,0000022051,10618112702903829401,mccredit,56,,,,,,,,Capture Request bookingId 110603
TurbiBR,TurbiBRCOM,1815433312164293,114538 | 8520734 | 126061 | 67 | FVV7524,mc,2018-11-27 17:06:57,BRST,SettledInstallment,1715433455619476,BRL,,35.97,1,BRL,,0.00,0.99,,,,34.98,0000022051,10618112702903829401,mccredit,56,,,,,,,,Capture Request bookingId 114538
