Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,1815428101043393,Authorise Request bookingId 114140,mc,2018-11-23 02:40:53,BRST,SettledInstallment,1515429480032364,BRL,,78.90,1,BRL,,0.00,2.17,,,,76.73,0000022051,10618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114140
TurbiBR,TurbiBRCOM,4315429176163198,Authorise Request bookingId 114216,mc,2018-11-23 02:40:53,BRST,SettledInstallment,1615429480039707,BRL,,196.54,1,BRL,,0.00,5.40,,,,191.14,0000022051,10618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114216
TurbiBR,TurbiBRCOM,4515428139037620,Authorise Request bookingId 114142,mc,2018-11-23 02:40:53,BRST,SettledInstallment,1815429480039309,BRL,,83.38,1,BRL,,0.00,2.29,,,,81.09,0000022051,10618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114142
TurbiBR,TurbiBRCOM,4615427891528445,Authorise Request bookingId 114125,mc,2018-11-23 02:40:53,BRST,SettledInstallment,1615429480039673,BRL,,78.70,1,BRL,,0.00,2.16,,,,76.54,0000022051,10618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114125
TurbiBR,TurbiBRCOM,4715429132314345,Authorise Request bookingId 114202,mc,2018-11-23 02:40:53,BRST,SettledInstallment,1815429480032007,BRL,,48.36,1,BRL,,0.00,1.33,,,,47.03,0000022051,10618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114202
TurbiBR,TurbiBRCOM,1715428749730022,Authorise Request bookingId 114167,mc,2018-11-23 02:40:53,BRST,SettledInstallment,4315429480020746,BRL,,15.88,1,BRL,,0.00,0.44,,,,15.44,0000022051,10618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114167
TurbiBR,TurbiBRCOM,1515428830450094,Authorise Request bookingId 114171,mc,2018-11-23 02:40:53,BRST,SettledInstallment,4315429480038623,BRL,,166.58,1,BRL,,0.00,4.58,,,,162.00,0000022051,10618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114171
TurbiBR,TurbiBRCOM,4615428165696173,Authorise Request bookingId 114145,mc,2018-11-23 02:40:53,BRST,SettledInstallment,1815429480039291,BRL,,109.46,1,BRL,,0.00,3.01,,,,106.45,0000022051,10618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114145
TurbiBR,TurbiBRCOM,1715429130949429,Authorise Request bookingId 114201,mc,2018-11-23 02:40:53,BRST,SettledInstallment,4815429480033835,BRL,,25.45,1,BRL,,0.00,0.70,,,,24.75,0000022051,10618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114201
TurbiBR,TurbiBRCOM,1315427939899120,Authorise Request bookingId 114128,mc,2018-11-23 02:40:53,BRST,SettledInstallment,4315429480020795,BRL,,183.31,1,BRL,,0.00,5.04,,,,178.27,0000022051,10618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114128
TurbiBR,TurbiBRCOM,4515428204656189,Authorise Request bookingId 114147,mc,2018-11-23 02:40:53,BRST,SettledInstallment,1815429480031975,BRL,,86.98,1,BRL,,0.00,2.39,,,,84.59,0000022051,10618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114147
TurbiBR,TurbiBRCOM,4615429172330137,Authorise Request bookingId 114213,mc,2018-11-23 11:46:06,BRST,SettledInstallment,4315429807057389,BRL,,158.28,1,BRL,,0.00,4.35,,,,153.93,0000022051,10618112302803829301,mccredit,52,,,,,,,,Capture Request bookingId 114213
TurbiBR,TurbiBRCOM,4615428044977851,Authorise Request bookingId 114135,mc,2018-11-23 02:40:53,BRST,SettledInstallment,1615429480032553,BRL,,138.70,1,BRL,,0.00,3.81,,,,134.89,0000022051,10618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114135
TurbiBR,TurbiBRCOM,1315428272648793,Authorise Request bookingId 114151,mc,2018-11-23 12:06:57,BRST,SettledInstallment,1315429819628876,BRL,,342.74,1,BRL,,0.00,9.43,,,,333.31,0000022051,10618112302803829301,mccredit,52,,,,,,,,Capture Request bookingId 114151
TurbiBR,TurbiBRCOM,1515429678550987,114231 | 8504875 | 125753 | 31 | GDQ9684,mc,2018-11-23 14:56:57,BRST,SettledInstallment,4715429921621413,BRL,,122.27,1,BRL,,0.00,3.36,,,,118.91,0000022051,10618112302803829301,mccredit,52,,,,,,,,Capture Request bookingId 114231
TurbiBR,TurbiBRCOM,1815429868286951,114255 | 8522677 | 125777 | 8 | GCE1566,mc,2018-11-23 19:26:59,BRST,SettledInstallment,4615430083600618,BRL,,75.00,1,BRL,,0.00,2.06,,,,72.94,0000022051,10618112302803829401,mccredit,52,,,,,,,,Capture Request bookingId 114255
TurbiBR,TurbiBRCOM,4515429778242950,114239 | 8496433 | 125761 | 4 | GIE2734,mc,2018-11-23 15:06:49,BRST,SettledInstallment,1715429927625513,BRL,,72.29,1,BRL,,0.00,1.99,,,,70.30,0000022051,10618112302803829401,mccredit,52,,,,,,,,Capture Request bookingId 114239
TurbiBR,TurbiBRCOM,1715429924861962,114262 | 8500378 | 125784 | 42 | GCE5762,mc,2018-11-23 16:11:57,BRST,SettledInstallment,4815429966615634,BRL,,30.00,1,BRL,,0.00,0.82,,,,29.18,0000022051,10618112302803829401,mccredit,52,,,,,,,,Capture Request bookingId 114262
TurbiBR,TurbiBRCOM,4345429175869419,Authorise Request bookingId 114215,mc,2018-11-23 02:40:47,BRST,SettledInstallment,1845429480032027,BRL,,50.00,1,BRL,,0.00,1.38,,,,,0000022051,40618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114215
TurbiBR,TurbiBRCOM,1845429135324175,Authorise Request bookingId 114203,mc,2018-11-23 02:40:47,BRST,SettledInstallment,1345429480036676,BRL,,50.00,1,BRL,,0.00,1.38,,,,,0000022051,40618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114203
TurbiBR,TurbiBRCOM,4745428161269515,Authorise Request bookingId 114144,mc,2018-11-23 02:40:47,BRST,SettledInstallment,1745429480031517,BRL,,18.38,1,BRL,,0.00,0.51,,,,,0000022051,40618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114144
TurbiBR,TurbiBRCOM,4745429159121379,Authorise Request bookingId 114208,mc,2018-11-23 02:40:47,BRST,SettledInstallment,4545429480032826,BRL,,30.00,1,BRL,,0.00,0.82,,,,,0000022051,40618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114208
TurbiBR,TurbiBRCOM,1345428137488132,Authorise Request bookingId 114141,mc,2018-11-23 02:40:47,BRST,SettledInstallment,1545429480032376,BRL,,50.00,1,BRL,,0.00,1.38,,,,,0000022051,40618112302803829101,mccredit,52,,,,,,,,Capture Request bookingId 114141
