Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,1515469470734876,117712 | 8529084 | 129231 | 49 | GDG8981,visa,2019-01-08 12:03:16,BRST,SettledInstallment,4315469561205295,BRL,,20.00,1,BRL,,0.00,0.55,,,,19.45,0000029155,10519010802802313101,visastandardcredit,107,,,,,,,,Capture Request bookingId 117712
TurbiBR,TurbiBRCOM,1515469631593211,117728 | 8893 | 129247 | 7 | GCW5563,visa,2019-01-08 17:58:00,BRST,SettledInstallment,4615469774211657,BRL,,91.52,1,BRL,,0.00,2.52,,,,89.00,0000029155,10519010802802313101,visastandardcredit,107,,,,,,,,Capture Request bookingId 117728
TurbiBR,TurbiBRCOM,1845468982065564,117698 | 8893 | 129219 | 73 | FYM4531,visa,2019-01-07 23:12:47,BRST,SettledInstallment,4845469099202821,BRL,,49.93,1,BRL,,48.56,1.37,,,,,,,visastandardcredit,107,,,,,,,,Capture Request bookingId 117698
TurbiBR,TurbiBRCOM,1345469688804830,113866 | 8524341 | 124390 | 54 | GDP6156,visa,2019-01-08 15:35:38,BRST,SettledInstallment,1745469688810510,BRL,,1001.79,1,BRL,,974.24,27.55,,,,,,,visastandardcredit,107,,,,,,,,Capture Request bookingId 113866
TurbiBR,TurbiBRCOM,1645469600841610,117724 | 8505438 | 129243 | 71 | GEJ2081,visa,2019-01-08 17:27:53,BRST,SettledInstallment,1745469756211419,BRL,,41.03,1,BRL,,39.90,1.13,,,,,,,visastandardcredit,107,,,,,,,,Capture Request bookingId 117724
TurbiBR,TurbiBRCOM,1545469624138671,117726 | 8504011 | 129245 | 54 | GDP6156,visa,2019-01-08 16:12:54,BRST,SettledInstallment,1745469711210126,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,visapremiumcredit,107,,,,,,,,Capture Request bookingId 117726
TurbiBR,TurbiBRCOM,4735469542365053,117719 | 8525668 | 129238 | 18 | FKD0105,visa,2019-01-08 14:22:54,BRST,SettledInstallment,1835469645212587,BRL,,20.00,1,BRL,,0.00,0.55,,,,,0000029155,30519010802802313101,visapremiumcredit,107,,,,,,,,Capture Request bookingId 117719
TurbiBR,TurbiBRCOM,1335469761676545,117743 | 8498924 | 129260 | 40 | FJC0776,visa,2019-01-08 20:27:56,BRST,SettledInstallment,4635469864213940,BRL,,20.00,1,BRL,,0.00,0.55,,,,,0000029155,30519010802802313101,visapremiumcredit,107,,,,,,,,Capture Request bookingId 117743
TurbiBR,TurbiBRCOM,4535469757236850,116106 | 8496002 | 127626 | 33 | FYM1511,visa,2019-01-08 17:29:34,BRST,SettledInstallment,4635469757244655,BRL,,75.00,1,BRL,,0.00,2.06,,,,,0000029155,30519010802802313101,visastandardcredit,107,,,,,,,,Capture Request bookingId 116106
TurbiBR,TurbiBRCOM,4725469022428977,117701 | 8525396 | 129222 | 22 | FWL2173,visa,2019-01-08 00:28:11,BRST,SettledInstallment,4625469144372468,BRL,,87.87,1,BRL,,0.00,2.42,,,,,0000027487,20519010802802313101,visastandardcredit,107,,,,,,,,Capture Request bookingId 117701
TurbiBR,TurbiBRCOM,4825469473481516,117713 | 8508751 | 129232 | 43 | GCK0375,visa,2019-01-08 16:12:55,BRST,SettledInstallment,1825469711211259,BRL,,123.20,1,BRL,,0.00,3.39,,,,,0000027487,20519010802802313101,visastandardcredit,107,,,,,,,,Capture Request bookingId 117713
TurbiBR,TurbiBRCOM,4325469400165203,117710 | 8283 | 129229 | 2 | FXT8846,visa,2019-01-08 20:47:49,BRST,SettledInstallment,1825469876219279,BRL,,178.32,1,BRL,,0.00,4.90,,,,,0000027487,20519010802802313101,visapremiumcredit,107,,,,,,,,Capture Request bookingId 117710
TurbiBR,TurbiBRCOM,1525469760284796,117741 | 8496002 | 129259 | 35 | GEP0747,visa,2019-01-08 20:27:51,BRST,SettledInstallment,4825469864211977,BRL,,36.66,1,BRL,,0.00,1.01,,,,,0000027487,20519010802802313101,visastandardcredit,107,,,,,,,,Capture Request bookingId 117741
TurbiBR,TurbiBRCOM,1645467875895907,117604 | 8530180 | 129125 | 57 | FXD8307,visa,2019-01-09 21:23:27,BRST,RefundedInstallment,1545470761564125,BRL,20.00,,1,BRL,20.00,,,,,,,,,visasuperpremiumcredit,107,,,,,,,,Refund Request bookingId 117604
