Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,4615403011034960,Authorise Request bookingId 111895,mc,2018-10-23 10:26:02,BRT,SettledInstallment,4715403011031411,BRL,,50.00,1,BRL,,48.62,1.38,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 111895
TurbiBR,TurbiBRCOM,4615403011034960,Authorise Request bookingId 111895,mc,2018-10-23 11:50:27,BRT,RefundedInstallment,4715403061824343,BRL,50.00,,1,BRL,50.00,,,,,,,,,mccredit,18,,,,,,,,Refund Request bookingId 111895
TurbiBR,TurbiBRCOM,1335402483615046,Authorise Request bookingId 111877,mc,2018-10-22 19:46:46,BRT,SettledInstallment,1535402483625035,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 111877
TurbiBR,TurbiBRCOM,4845402642623342,Authorise Request bookingId 111881,mc,2018-10-23 00:11:46,BRT,SettledInstallment,4745402642634373,BRL,,63.04,1,BRL,,61.31,1.73,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 111881
TurbiBR,TurbiBRCOM,4625404089212411,Authorise Request bookingId 111952,mc,2018-10-24 16:22:52,BRT,SettledInstallment,4325404089222124,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 111952
TurbiBR,TurbiBRCOM,1525403912219103,Authorise Request bookingId 111940,mc,2018-10-24 11:27:54,BRT,SettledInstallment,1825403912227095,BRL,,15.00,1,BRL,,14.59,0.41,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 111940
TurbiBR,TurbiBRCOM,1525404155216889,Authorise Request bookingId 111957,mc,2018-10-24 18:12:50,BRT,SettledInstallment,1825404155216241,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 111957
TurbiBR,TurbiBRCOM,4515403324228276,Authorise Request bookingId 111910,mc,2018-10-23 19:07:58,BRT,SettledInstallment,4515403324221925,BRL,,86.81,1,BRL,,84.42,2.39,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 111910
TurbiBR,TurbiBRCOM,1315403369227140,Authorise Request bookingId 111917,mc,2018-10-23 20:22:40,BRT,SettledInstallment,1515403369231025,BRL,,18.25,1,BRL,,17.75,0.50,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 111917
TurbiBR,TurbiBRCOM,1515404140217549,Authorise Request bookingId 111919,mc,2018-10-24 17:47:52,BRT,SettledInstallment,1815404140227149,BRL,,178.10,1,BRL,,173.20,4.90,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 111919
TurbiBR,TurbiBRCOM,1645404785218342,Authorise Request bookingId 111984,mc,2018-10-25 11:42:55,BRT,SettledInstallment,1545404785212205,BRL,,25.30,1,BRL,,24.60,0.70,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 111984
TurbiBR,TurbiBRCOM,4845404746216353,Authorise Request bookingId 112006,mc,2018-10-25 10:38:00,BRT,SettledInstallment,4645404746223328,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 112006
TurbiBR,TurbiBRCOM,1335404962213129,Authorise Request bookingId 112039,mc,2018-10-25 16:37:53,BRT,SettledInstallment,1635404962222895,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 112039
TurbiBR,TurbiBRCOM,1535404707210974,Authorise Request bookingId 111979,mc,2018-10-25 09:32:59,BRT,SettledInstallment,1835404707221481,BRL,,54.92,1,BRL,,53.41,1.51,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 111979
TurbiBR,TurbiBRCOM,4715404386212453,Authorise Request bookingId 111951,mc,2018-10-25 00:37:47,BRT,SettledInstallment,4515404386229350,BRL,,30.26,1,BRL,,29.43,0.83,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 111951
TurbiBR,TurbiBRCOM,4525404380222797,Authorise Request bookingId 111975,mc,2018-10-25 00:27:47,BRT,SettledInstallment,4625404380230625,BRL,,50.00,1,BRL,,48.62,1.38,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 111975
TurbiBR,TurbiBRCOM,4825404794217125,Authorise Request bookingId 112011,mc,2018-10-25 11:57:58,BRT,SettledInstallment,4325404794222260,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 112011
TurbiBR,TurbiBRCOM,1325404710213050,Authorise Request bookingId 111968,mc,2018-10-25 09:37:54,BRT,SettledInstallment,1325404710225344,BRL,,44.81,1,BRL,,43.58,1.23,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 111968
TurbiBR,TurbiBRCOM,4725404836214164,Authorise Request bookingId 111992,mc,2018-10-25 13:08:04,BRT,SettledInstallment,4525404836222755,BRL,,111.27,1,BRL,,108.21,3.06,,,,,,,mccredit,18,,,,,,,,Capture Request  bookingId 111992
