Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,4615411404443185,Authorise Request bookingId 112603,mc,2018-11-02 03:34:47,BRT,SettledInstallment,4515411404453748,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,29,,,,,,,,Capture Request  bookingId 112603
TurbiBR,TurbiBRCOM,4315411175811324,Authorise Request bookingId 112549,mc,2018-11-01 21:14:00,BRT,SettledInstallment,4615411175831162,BRL,,72.01,1,BRL,,70.03,1.98,,,,,,,mccredit,29,,,,,,,,Capture Request  bookingId 112549
TurbiBR,TurbiBRCOM,4615411404443185,Authorise Request bookingId 112603,mc,2018-11-02 12:15:26,BRT,RefundedInstallment,1615411712990071,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,29,,,,,,,,Refund Request bookingId 112603
TurbiBR,TurbiBRCOM,1735411790804041,Authorise Request bookingId 112619,mc,2018-11-02 14:23:30,BRT,SettledInstallment,1735411790814529,BRL,,42.13,1,BRL,,40.97,1.16,,,,,,,mccredit,29,,,,,,,,Capture Request  bookingId 112619
TurbiBR,TurbiBRCOM,1335411838814410,Authorise Request bookingId 112650,mc,2018-11-02 15:38:52,BRT,SettledInstallment,1535411838826404,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,29,,,,,,,,Capture Request  bookingId 112650
TurbiBR,TurbiBRCOM,1635411847810315,Authorise Request bookingId 112616,mc,2018-11-02 15:53:52,BRT,SettledInstallment,1335411847815663,BRL,,67.84,1,BRL,,65.97,1.87,,,,,,,mccredit,29,,,,,,,,Capture Request  bookingId 112616
TurbiBR,TurbiBRCOM,4625411256819704,Authorise Request bookingId 112568,mc,2018-11-01 23:28:50,BRT,SettledInstallment,4525411256825629,BRL,,91.16,1,BRL,,88.65,2.51,,,,,,,mccredit,29,,,,,,,,Capture Request  bookingId 112568
TurbiBR,TurbiBRCOM,1325411958814473,Authorise Request bookingId 112635,mc,2018-11-02 18:58:47,BRT,SettledInstallment,1625411958822713,BRL,,48.61,1,BRL,,47.27,1.34,,,,,,,mccredit,29,,,,,,,,Capture Request  bookingId 112635
TurbiBR,TurbiBRCOM,4825411862823494,Authorise Request bookingId 112640,mc,2018-11-02 16:18:52,BRT,SettledInstallment,4325411862837184,BRL,,36.99,1,BRL,,35.97,1.02,,,,,,,mccredit,29,,,,,,,,Capture Request  bookingId 112640
TurbiBR,TurbiBRCOM,4725411706812696,Authorise Request bookingId 112645,mc,2018-11-02 11:58:50,BRT,SettledInstallment,4525411706826615,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,29,,,,,,,,Capture Request  bookingId 112645
